0.0000	31673.8145
0.1334	36081.3672
0.2668	43689.7148
0.4003	63259.7734
0.5337	106182.9453
0.6671	144984.9688
0.8005	122511.7344
0.9340	79186.1875
1.0674	50527.6328
1.2008	37995.6211
1.3342	32835.3906
1.4676	30013.2383
1.6011	28208.3711
1.7345	28401.0547
1.8679	29205.5625
2.0013	28943.2461
2.1347	28012.0078
2.2682	28083.0469
2.4016	29126.4961
2.5350	28452.5488
2.6684	28375.0918
2.8019	29652.0938
2.9353	28236.2500
3.0687	28122.5137
3.2021	29423.4082
3.3355	29181.9844
3.4690	28857.5996
3.6024	28276.3438
3.7358	28393.2188
3.8692	28411.8633
