X,Y
0.00000,33302.270
0.13342,35605.859
0.26684,35508.344
0.40027,36395.312
0.53369,36237.020
0.66711,36595.816
0.80053,35417.086
0.93395,36458.984
1.06737,34638.961
1.20080,33897.504
1.33422,33283.578
1.46764,35114.723
1.60106,34389.758
1.73448,33566.770
1.86791,34765.973
2.00133,35160.980
2.13475,33484.930
2.26817,33545.824
2.40159,35560.289
2.53502,34156.902
2.66844,35306.199
2.80186,35246.480
2.93528,39392.039
3.06870,45702.629
3.20212,48099.797
3.33555,42225.309
3.46897,37217.168
3.60239,37339.195
