0.0000	28915.6445
0.1334	30485.8770
0.2668	30979.3613
0.4003	36273.9453
0.5337	47863.8906
0.6671	63172.0352
0.8005	56181.6875
0.9340	41550.3047
1.0674	34630.9766
1.2008	31603.1348
1.3342	30050.1035
1.4676	29066.0254
1.6011	29028.4980
1.7345	28628.1250
1.8679	28327.1582
2.0013	26850.8223
2.1347	27585.4785
2.2682	26748.9141
2.4016	26780.1543
2.5350	26787.5371
2.6684	26587.4297
2.8019	26741.5723
2.9353	25171.9434
3.0687	26536.7266
3.2021	27075.8535
3.3355	25952.3574
3.4690	25426.5508
3.6024	25256.6836
3.7358	25296.7871
3.8692	24430.4062
4.0027	24293.9629
4.1361	24142.1797
4.2695	25027.6875
4.4029	26459.3672
