0.0000	11878.0059
0.1334	11494.3213
0.2668	11775.9346
0.4003	11228.4951
0.5337	11554.5703
0.6671	11357.3486
0.8005	11446.1699
0.9340	11258.9199
1.0674	12451.1592
1.2008	13949.5420
1.3342	13418.3418
1.4676	13464.5020
1.6011	13132.3359
1.7345	13484.7148
1.8679	15173.0938
2.0013	16498.8750
2.1347	15912.0479
2.2682	15207.0254
2.4016	13298.7373
2.5350	13834.5000
2.6684	14517.9893
2.8019	15931.9062
2.9353	15608.5010
3.0687	16650.0039
3.2021	18788.9746
3.3355	19224.6855
3.4690	16860.9355
3.6024	13878.6230
3.7358	13015.0430
3.8692	12105.6279
