0.0000	11399.6533
0.1334	11570.5547
0.2668	11405.8945
0.4003	11254.8652
0.5337	11807.9131
0.6671	11836.8145
0.8005	12211.4365
0.9340	12593.8848
1.0674	13034.2969
1.2008	12577.8086
1.3342	12664.5029
1.4676	14668.7148
1.6011	14345.6982
1.7345	14177.1924
1.8679	13484.1514
2.0013	13752.7139
2.1347	12830.9961
2.2682	13070.1553
2.4016	13097.4434
2.5350	12667.4805
2.6684	13483.7705
2.8019	13097.4834
2.9353	13238.6533
3.0687	13276.5098
3.2021	14114.9619
3.3355	12994.6777
3.4690	12098.8613
3.6024	11458.1631
