X,Y
0.00000,12780.970
0.13342,13702.909
0.26684,15499.648
0.40027,19445.207
0.53369,30330.148
0.66711,43754.883
0.80053,45106.719
0.93395,36121.445
1.06737,31912.602
1.20080,29754.635
1.33422,26723.611
1.46764,25997.719
1.60106,26701.996
1.73448,26570.764
1.86791,25808.053
2.00133,27495.895
2.13475,27420.420
2.26817,25753.447
2.40159,22212.354
2.53502,19396.301
2.66844,20048.965
2.80186,21397.211
2.93528,21504.131
3.06870,20565.230
3.20212,19563.744
3.33555,17904.420
3.46897,18499.209
3.60239,17637.434
3.73581,16766.945
3.86923,17747.971
4.00266,17488.930
4.13608,18122.076
4.26950,19097.246
4.40292,18958.438
4.53634,19805.893
4.66976,19851.016
4.80319,18557.432
