X,Y
0.00000,33116.125
0.13342,31957.234
0.26684,31836.764
0.40027,34138.797
0.53369,33636.336
0.66711,32621.869
0.80053,33933.801
0.93395,33569.602
1.06737,33748.477
1.20080,34104.262
1.33422,33802.414
1.46764,34238.121
1.60106,35234.758
1.73448,34930.922
1.86791,37024.660
2.00133,35748.691
2.13475,35133.969
2.26817,36521.840
2.40159,34786.066
2.53502,36129.094
2.66844,35602.840
2.80186,36391.609
2.93528,36514.715
3.06870,37907.129
3.20212,40105.336
3.33555,44367.629
3.46897,55815.664
3.60239,85718.867
3.73581,133807.219
3.86923,140009.109
4.00266,101277.297
4.13608,65289.480
4.26950,47881.125
4.40292,41600.785
