X,Y
0.00000,38550.195
0.13342,37173.391
0.26684,36106.430
0.40027,36349.602
0.53369,36680.422
0.66711,35745.723
0.80053,35968.023
0.93395,38234.281
1.06737,37735.836
1.20080,36993.840
1.33422,37388.270
1.46764,37306.301
1.60106,37066.652
1.73448,37551.660
1.86791,37422.105
2.00133,36723.844
2.13475,36343.496
2.26817,37034.551
2.40159,36111.121
2.53502,36679.953
2.66844,35796.465
2.80186,35966.195
2.93528,37706.672
3.06870,37496.777
3.20212,38026.215
3.33555,36510.070
3.46897,37421.953
3.60239,38967.418
3.73581,42702.312
3.86923,45160.988
4.00266,51259.359
4.13608,70607.570
4.26950,89001.094
4.40292,82323.367
4.53634,58484.684
4.66976,44411.645
4.80319,40184.695
