X,Y
0.00000,13667.955
0.13342,14668.166
0.26684,17298.725
0.40027,21704.277
0.53369,25531.582
0.66711,23745.924
0.80053,19786.957
0.93395,17260.492
1.06737,16918.910
1.20080,17085.244
1.33422,18028.846
1.46764,17621.236
1.60106,16990.842
1.73448,17547.428
1.86791,17920.084
2.00133,18516.521
2.13475,17752.828
2.26817,16908.607
2.40159,16032.217
2.53502,15027.732
2.66844,15611.951
2.80186,15315.924
2.93528,15300.490
3.06870,15312.939
3.20212,15835.618
3.33555,15564.827
3.46897,16505.818
3.60239,17382.535
3.73581,17218.859
3.86923,15474.652
4.00266,14620.202
4.13608,14403.081
4.26950,13640.529
4.40292,13474.679
