X,Y
0.00000,15464.146
0.13342,16850.150
0.26684,20555.143
0.40027,26857.482
0.53369,27529.881
0.66711,23810.154
0.80053,20156.254
0.93395,18886.387
1.06737,18409.703
1.20080,18315.799
1.33422,17611.408
1.46764,16724.664
1.60106,16571.412
1.73448,17493.523
1.86791,17661.422
2.00133,16967.453
2.13475,16373.747
2.26817,15675.277
2.40159,14898.012
2.53502,15391.471
2.66844,16440.119
2.80186,19140.771
2.93528,22962.400
3.06870,27220.881
3.20212,27380.195
3.33555,24124.520
3.46897,21534.703
3.60239,20441.139
3.73581,20744.186
3.86923,21939.324
4.00266,20318.281
4.13608,19972.111
4.26950,17499.201
4.40292,16198.396
4.53634,15602.999
4.66976,15115.862
4.80319,14078.729
