X	Y_20180224_15100_10_1g	Y_20180224_15100_10_2g	Y_20180224_15100_10_3g	Y_20180224_15100_10_4g	Y_20180224_15100_10_5g	Y_20180224_15100_10_6g	Y_20180224_15100_10_7g	Y_20180224_15100_10_8g	Y_20180224_15100_10_9g	Y_20180224_15100_11_1g	Y_20180224_15100_11_2g	Y_20180224_15100_11_3g	Y_20180224_15100_11_4g	Y_20180224_15100_11_5g	Y_20180224_15100_11_6g	Y_20180224_15100_11_7g	Y_20180224_15100_12_10g	Y_20180224_15100_12_11g	Y_20180224_15100_12_12g	Y_20180224_15100_12_1g	Y_20180224_15100_12_2g	Y_20180224_15100_12_3g	Y_20180224_15100_12_4g	Y_20180224_15100_12_5g	Y_20180224_15100_12_6g	Y_20180224_15100_12_7g	Y_20180224_15100_12_8g	Y_20180224_15100_12_9g	Y_20180224_15100_13_10g	Y_20180224_15100_13_11g	Y_20180224_15100_13_1g	Y_20180224_15100_13_2g	Y_20180224_15100_13_3g	Y_20180224_15100_13_4g	Y_20180224_15100_13_5g	Y_20180224_15100_13_6g	Y_20180224_15100_13_7g	Y_20180224_15100_13_8g	Y_20180224_15100_13_9g	Y_20180224_15100_14_1g	Y_20180224_15100_14_2g	Y_20180224_15100_14_3g	Y_20180224_15100_14_4g	Y_20180224_15100_15_1g	Y_20180224_15100_15_2g	Y_20180224_15100_15_3g	Y_20180224_15100_15_4g	Y_20180224_15100_15_5g	Y_20180224_15100_15_6g	Y_20180224_15100_15_7g	Y_20180224_15100_16_1g	Y_20180224_15100_16_2g	Y_20180224_15100_16_3g	Y_20180224_15100_16_4g	Y_20180224_15100_16_5g	Y_20180224_15100_16_6g	Y_20180224_15100_16_7g	Y_20180224_15100_17_10g	Y_20180224_15100_17_1g	Y_20180224_15100_17_2g	Y_20180224_15100_17_3g	Y_20180224_15100_17_4g	Y_20180224_15100_17_5g	Y_20180224_15100_17_6g	Y_20180224_15100_17_8g	Y_20180224_15100_17_9g	Y_20180224_15100_18_1g	Y_20180224_15100_18_2g	Y_20180224_15100_18_3g	Y_20180224_15100_18_4_1g	Y_20180224_15100_18_4_2g	Y_20180224_15100_18_5g	Y_20180224_15100_18_6g	Y_20180224_15100_18_7g	Y_20180224_15100_18_8g	Y_20180224_15100_18_9g	Y_20180224_15100_19_10g	Y_20180224_15100_19_11_1g	Y_20180224_15100_19_11_2g	Y_20180224_15100_19_12g	Y_20180224_15100_19_13g	Y_20180224_15100_19_14g	Y_20180224_15100_19_15g	Y_20180224_15100_19_16g	Y_20180224_15100_19_17g	Y_20180224_15100_19_1g	Y_20180224_15100_19_2g	Y_20180224_15100_19_3g	Y_20180224_15100_19_4g	Y_20180224_15100_19_5_1g	Y_20180224_15100_19_5_2g	Y_20180224_15100_19_6g	Y_20180224_15100_19_7_1g	Y_20180224_15100_19_7_2g	Y_20180224_15100_19_8g	Y_20180224_15100_19_9g	Y_20180224_15100_2_10g	Y_20180224_15100_2_11g	Y_20180224_15100_2_12g	Y_20180224_15100_2_1g	Y_20180224_15100_2_2g	Y_20180224_15100_2_3g	Y_20180224_15100_2_4g	Y_20180224_15100_2_5g	Y_20180224_15100_2_6g	Y_20180224_15100_2_7g	Y_20180224_15100_2_8g	Y_20180224_15100_2_9g	Y_20180224_15100_20_10g	Y_20180224_15100_20_11g	Y_20180224_15100_20_1g	Y_20180224_15100_20_2g	Y_20180224_15100_20_3g	Y_20180224_15100_20_4g	Y_20180224_15100_20_5g	Y_20180224_15100_20_6g	Y_20180224_15100_20_7g	Y_20180224_15100_20_8g	Y_20180224_15100_20_9g	Y_20180224_15100_21_10g	Y_20180224_15100_21_1g	Y_20180224_15100_21_2g	Y_20180224_15100_21_3g	Y_20180224_15100_21_4g	Y_20180224_15100_21_5g	Y_20180224_15100_21_6g	Y_20180224_15100_21_7g	Y_20180224_15100_21_8g	Y_20180224_15100_21_9g	Y_20180224_15100_22_1g	Y_20180224_15100_22_2g	Y_20180224_15100_22_3g	Y_20180224_15100_22_4g	Y_20180224_15100_22_5_1g	Y_20180224_15100_22_5_2g	Y_20180224_15100_22_6_1g	Y_20180224_15100_22_6_2g	Y_20180224_15100_22_7g	Y_20180224_15100_23_1g	Y_20180224_15100_23_2g	Y_20180224_15100_23_3g	Y_20180224_15100_23_4g	Y_20180224_15100_23_5g	Y_20180224_15100_24_1g	Y_20180224_15100_24_2g	Y_20180224_15100_24_3g	Y_20180224_15100_24_4g	Y_20180224_15100_24_5g	Y_20180224_15100_24_6g	Y_20180224_15100_24_7g	Y_20180224_15100_25_1g	Y_20180224_15100_25_2g	Y_20180224_15100_25_3g	Y_20180224_15100_25_4g	Y_20180224_15100_25_5g	Y_20180224_15100_26_1g	Y_20180224_15100_26_2g	Y_20180224_15100_26_3g	Y_20180224_15100_26_4g	Y_20180224_15100_26_5g	Y_20180224_15100_26_6g	Y_20180224_15100_27_1g	Y_20180224_15100_27_2g	Y_20180224_15100_27_3g	Y_20180224_15100_27_4g	Y_20180224_15100_28_10g	Y_20180224_15100_28_11g	Y_20180224_15100_28_1g	Y_20180224_15100_28_2g	Y_20180224_15100_28_3g	Y_20180224_15100_28_4g	Y_20180224_15100_28_5g	Y_20180224_15100_28_6g	Y_20180224_15100_28_7g	Y_20180224_15100_28_8g	Y_20180224_15100_28_9g	Y_20180224_15100_29_1g	Y_20180224_15100_29_2_1g	Y_20180224_15100_29_2_2g	Y_20180224_15100_29_3g	Y_20180224_15100_29_4g	Y_20180224_15100_29_5g	Y_20180224_15100_29_6g	Y_20180224_15100_29_7g	Y_20180224_15100_29_8g	Y_20180224_15100_30_1g	Y_20180224_15100_30_2g	Y_20180224_15100_30_3g	Y_20180224_15100_30_4g	Y_20180224_15100_30_5g	Y_20180224_15100_30_6g	Y_20180224_15100_30_7g	Y_20180224_15100_31_1g	Y_20180224_15100_31_2g	Y_20180224_15100_31_3g	Y_20180224_15100_31_4g	Y_20180224_15100_32_1g	Y_20180224_15100_33_1g	Y_20180224_15100_33_2g	Y_20180224_15100_33_3_1g	Y_20180224_15100_33_3_2g	Y_20180224_15100_33_4g	Y_20180224_15100_33_5g	Y_20180224_15100_33_6g	Y_20180224_15100_33_7g	Y_20180224_15100_4_10g	Y_20180224_15100_4_11_1g	Y_20180224_15100_4_11_2g	Y_20180224_15100_4_1_1g	Y_20180224_15100_4_1_2g	Y_20180224_15100_4_2g	Y_20180224_15100_4_3g	Y_20180224_15100_4_4g	Y_20180224_15100_4_5g	Y_20180224_15100_4_6g	Y_20180224_15100_4_7g	Y_20180224_15100_4_8g	Y_20180224_15100_4_9g	Y_20180224_15100_6_1g	Y_20180224_15100_6_2g	Y_20180224_15100_6_3g	Y_20180224_15100_6_4g	Y_20180224_15100_6_5g	Y_20180224_15100_6_6g	Y_20180224_15100_6_7g	Y_20180224_15100_6_8g	Y_20180224_15100_6_9g	Y_20180224_15100_7_10g	Y_20180224_15100_7_11g	Y_20180224_15100_7_12g	Y_20180224_15100_7_13g	Y_20180224_15100_7_1_1g	Y_20180224_15100_7_1_2g	Y_20180224_15100_7_2g	Y_20180224_15100_7_3g	Y_20180224_15100_7_4g	Y_20180224_15100_7_5g	Y_20180224_15100_7_6g	Y_20180224_15100_7_7g	Y_20180224_15100_7_8g	Y_20180224_15100_7_9g	Y_20180224_15100_8_1g	Y_20180224_15100_8_2g	Y_20180224_15100_8_3g	Y_20180224_15100_8_4g	Y_20180224_15100_8_5g	Y_20180224_15100_8_6g	Y_20180224_15100_8_7g	Y_20180224_15100_8_8g	Y_20180224_15100_9_10g	Y_20180224_15100_9_1g	Y_20180224_15100_9_2g	Y_20180224_15100_9_3g	Y_20180224_15100_9_4g	Y_20180224_15100_9_5g	Y_20180224_15100_9_6g	Y_20180224_15100_9_7g	Y_20180224_15100_9_8g	Y_20180224_15100_9_9g
0	14483.207	15841.95	13492.445	16445.221	16352.387	14401.29	15043.336	15099.682	15642.747	16147.279	13687.232	14714.783	13244.156	11816.244	12784.659	15010.433	15911.852	15478.644	15350.547	16327.54	13817.035	19710.057	15313.265	12816.243	16483.615	17555.609	15813.979	15125.641	16530.258	16451.889	16623.701	16474.246	17610.912	16230.5	14633.185	17287.379	18643.479	14447.796	13884.479	17817.467	16746.062	12193.887	18491.025	15738.362	17284.09	14439	14784.307	16878.953	15399.296	12314.945	17232.186	15373.443	15887.466	13550.183	15883.463	18397.389	16171.228	15516.657	12842.856	15864.969	16770.537	14769.247	16769.455	15116.915	16587.012	12884.675	12779.83	18819.219	15604.31	16728.793	15414.5	16309.183	12106.343	15936.53	15395.442	14917.593	16669.092	16860.6	16655.973	16241.375	14288.597	15762.062	15270.181	16060.727	18216.588	16837.08	17879.711	14896.9	16539.934	16186.83	15435.019	16450.188	14730.862	14956.752	14948.621	16678.729	11345.568	14747.173	13463.481	14923.01	15932.698	14956.97	14685.017	15728.8	16198.035	16176.129	16309.625	14721.531	14054.319	15727.942	14598.532	15754.648	15744.1	14545.781	16188.728	15958.972	16110.734	15660.842	16174.409	14958.184	15490.473	14415.545	13463.111	16667.736	16149.568	14374.89	16185.013	15871.376	15553.948	14270.344	14312.552	15111.296	13836.157	16558.779	16205.48	16012.437	15859.927	13835.517	17086.465	14104.589	13976.03	14172.08	14414.122	14037.837	15569.981	17607.297	14546.178	13632.482	15000.274	14526.895	14142.608	14496.39	12591.31	15495.329	15264.642	16719.303	13994.255	14724.313	15032.569	14156.863	15437.915	14616.182	14695.188	13962.739	15890.076	15420.817	15985.894	14102.493	14925.065	14454.527	16512.309	15238.048	13687.284	13918.84	15610.047	18477.637	15748.755	15828.623	15875.31	13977.49	18530.178	14894.259	15830.188	13888.188	14033.941	14157.005	13086.598	15577.775	17512.646	16611.293	14070.989	14302.55	12666.127	17126.293	15056.101	15873.2	17276.113	15678.865	15327.24	12859.445	13230.963	15339.059	16537.988	14733.894	14657.259	16664.285	15879.956	13210.5	14654.944	16201.301	16543.906	14698.454	16996.465	19001.879	13918.887	16889.562	15710.964	16217.05	16133.059	15895.801	17850.355	13166.919	14609.085	17179.695	15534.569	17044.193	14456.53	15317.51	16683.174	16785.637	15332.94	13376.322	17395.156	16154.468	12499.463	16315.128	16559.719	17090.543	15747.512	16562.221	15816.328	14519.302	17133.096	12495.321	16197.759	16232.854	15535.632	13755.84	14788.946	17460.656	13600.682	14962.191	14714.168	13534.4	15295.603	16395.725	17915.891	16690.145	15707.759
0.1334	15423.771	16832.555	14099.538	17739.543	17357.135	14763.475	15194.843	14607.938	15559.159	18503.5	14822.909	15506.847	13572.353	13273.983	14237.395	16132.438	14798.864	16661.379	17383.27	17597.674	14357.502	19968.797	16368.222	14786.585	16266.499	17919.455	15943.789	16261.032	16192.009	16636.945	16988.197	15793.676	18921.289	15052.929	15715.558	17482.527	19281.904	14277.208	14278.032	17476.627	17436.293	12101.462	18661.469	15602.104	16652.344	15594.649	15630.84	17245.859	16106.365	12244.256	17530.695	16053.819	17382.275	15251.696	16417.236	18023.16	15767.246	15040.68	13740.436	15696.29	17232.527	14932.946	17240.41	16171.52	17561.941	13921.782	12997.223	19729.709	16286.629	17800.24	16388.908	16553.875	14013.114	15949.117	15455.179	14468.6	17687.029	17395.617	20180.639	16601.842	15501.94	16311.018	16876.584	16936.404	19202.521	16788.893	17531.795	16122.043	18607.25	17739.014	16453.371	16273.224	14998.63	14071.032	15355.011	16658.711	12778.907	14422.325	14748.395	15483.79	17354.984	15887.837	15449.359	16962.178	16002.094	19277.055	16599.299	17086.223	15972.604	16774.654	15463.311	16002.396	15487.354	15085.931	16722.312	16076.888	17053	15205.851	16846.244	17522.572	15713.464	13965.042	15229.426	17996.561	15925.796	14866.469	15468.749	16867.322	16374.973	13803.323	14902.005	17262.611	14082.603	16849.049	16957.172	18069.082	15586.468	14710.767	16698.592	13762.073	14636.895	15328.681	15903.32	14883.468	16392.303	17624.121	16853.924	14896.535	16934.037	14166.463	14927.997	16484.742	14811.325	14966.938	15411.292	16792.287	14220.189	15409.401	16212.267	15002.374	16601.182	15030.283	15203.991	14950.007	15977.904	16599.873	16706.889	15315.095	14769.042	15338.565	17431.664	16184.141	14525.045	14103.645	16128.049	19594.328	17578.494	19014.078	18557.703	15127.318	19825.084	15753.747	16117.792	14650.98	15392.881	14428.039	14407.368	16162.471	19307.875	20176.047	16418.135	15652.316	13114.38	17379.314	15659.396	17579.656	18012.084	15420.612	17036.404	13936.691	14024.39	15726.014	15956.287	16256.625	15095.438	16813.008	15977.499	14413.543	14933.664	15883.494	17995.91	16091.024	17906.918	19508.768	14666.339	17314.836	16257.375	17087.785	15972.238	15547.441	17168.637	13721.314	15147.864	16990.559	14867.76	18077.797	14811.35	15060.652	17415.531	17564.385	14951.571	13813.251	17432.178	15853.899	12340.381	16260.054	16729.652	17481.324	16167.944	17064.664	15545.269	15883.709	17612.824	11865.737	17281.809	17976.963	16746.982	13799.163	14134.416	17386.043	14700.015	14758.017	15819.521	13886.464	16202.797	17071.221	17425.783	17684.393	17292.133
0.2668	16362.773	18791.828	16587.805	18679.916	19654.848	15945.851	16821.193	15314.179	18130.844	24749.52	16809.092	18226.756	15089.853	16058.132	16322.107	18634.953	15040.573	17136.666	19830.879	19180.131	15881.634	20509.717	17949.736	17790.205	19386.441	19122.482	16891.996	18374.719	16211.739	16904.83	19613.59	18862.686	19545.961	16337.187	18251.201	17646.68	22525.557	15178.306	15996.758	19328.73	20022.256	13427.44	19476.504	16052.369	18092.527	17147.855	16448.359	21478.631	17121.734	13035.583	19022.74	16307.868	22269.607	19429.801	17445.916	20245.643	16466.873	15075.193	14045.997	15654.348	17737.162	15937.101	18507.951	17836.145	19095.793	14672.597	15079.242	22679.783	17098.715	20572.258	20013.234	17353.645	14078.362	17038.16	15882.598	15371.887	18357.053	20245.479	25093.479	18102.314	18895.6	18662.252	18735.869	18456.676	21824.152	19659.111	18846.664	18682.061	20191.953	19113.264	20467.355	18681.816	18094.275	14081.765	16671.15	21026.914	16123.176	14687.856	17411.572	16179.306	17817.906	18730.16	18066.281	18266.461	16758.561	22797.891	17947.582	18950.178	18359.961	18362.121	18360.682	18832.258	15073.868	17123.166	17808.254	17691.463	19518.857	17811.205	16963.432	21124.199	16617.459	14848.893	16242.219	19275.32	15779.556	15523.347	16498.998	17171.471	17182.193	14763.542	16074.36	18112.574	14415.374	18396.914	18805.967	20970.074	16885.209	15744.417	17060.672	14107.48	18222.807	16396.115	16651.918	15781.273	19848.029	18570.898	21338.006	17351.811	19455.576	16210.412	16179.607	19899.949	15853.45	17459.586	17063.365	17101.318	15529.001	15558.644	18429.02	15042.303	18725.383	17184.703	16413.178	16229.963	18011.16	19492.824	19966.723	17436.404	16796.627	15661.421	19430.863	17305.094	16402.959	14510.003	17184.418	25294.266	20150.281	22969.857	23757.777	16154.694	23227.682	18135.086	16770.061	18953.541	17730.145	14832.151	17430.99	16710.254	25011.689	22774.334	20333.562	20656.867	14590.301	20382.434	16273.426	20870.379	18983.148	17596.793	20017.953	16552.275	16225.076	16361.976	16559.605	18247.104	17965.178	17890.186	16654.07	15929.321	16799.783	17469.092	18829.59	18415.787	19263.482	20366.357	16173.017	19651.986	17670.336	17594.148	16680.654	17432.035	18304.881	14509.584	16974.039	17425.828	16187.912	18489.734	16159.971	17009.559	20234.773	18358.619	15894.652	14950.988	17457.418	16768.605	13926.974	18503.045	18636.938	18034.887	17034.656	18018.035	15623.975	16995.23	19923.803	13316.86	20468.592	21213.455	17489.768	15297.613	15998.167	19482.986	17204.703	15064.331	19567.436	15208.327	19158.545	19282.182	19249.293	19497.008	20429.047
0.4003	19097.445	22249.695	22216.258	20876.594	23271.881	17755.318	20305.244	18471.768	22414.934	31520.377	20567.086	22533.371	18981.76	21434.977	21092.225	23680.938	16038.344	17732.711	25919.904	24074.846	19407.424	21966.168	21524.387	24172.25	21948.324	22920.48	17697.512	22917.809	17413.529	18401.002	19827.66	23790.688	20562.785	17453.732	22910.828	19839.898	27784.908	18535.041	18953.625	20950.182	24351.926	15289.989	21018.191	21211.74	20262.275	21791.426	20751.658	26377.52	21745.727	15870.055	22937.172	18171.852	28472.09	20459.799	20454.941	24758.852	17097.113	16372.953	15891.884	17203.283	20162.688	17809.109	21554.008	21287.441	21169.094	17196.668	16824.785	27488.857	18986.748	24980.334	22472.242	18198.902	17908.336	19543.242	17746.98	16469.641	20550.799	22663.977	27051.078	21728.551	25936.088	26060.99	21607.898	20007.1	26793.693	22799.951	23721.074	22121.389	23847.535	21819.125	21434.107	21446.254	21136.273	18163.213	17088.619	24882.236	22820.174	16384.865	20478.93	18152.734	19901.773	25358.803	23556.447	20657.672	20392.422	27873.217	18643.16	21379.926	18633.523	20385.561	19560.947	20774.27	17518.646	19061.408	21140.973	21449.785	22911.057	21815.732	19178.078	23933.479	20295.898	17261.816	18626.408	23144.498	17245.23	18956.283	17661.346	17503.244	19303.799	15268.135	19774.119	21352.369	15744.889	19345.641	17140.725	25946.523	19726.568	17644.168	21255.92	14518.922	22153.111	18290.201	20234.416	16301.819	21700.754	20697.537	22546.955	20443.922	22097.629	19491.178	17944.061	21162.008	18242.799	19362.391	18202.16	19115.168	19458.789	16921.934	22513.934	17147.549	19087.422	19472.791	20012.332	17535.961	21603.785	24247.543	23269.518	18328.764	20605.203	18499.322	21626.68	18134.699	20222.053	14816.616	20567.648	33754.316	22921.574	22151.627	24996.971	16972.305	28582.145	22574.629	18309.039	23463.389	22854.365	16512.781	21431.914	18181.602	29388.697	23795.291	24712.713	26686.084	15674.123	23714.779	18813.701	26238.336	19913.721	19402.91	26091.273	20230.814	18834.482	18135.342	17276.371	19391.318	24538.908	22288.186	19863.211	17777.195	19773.168	20801.371	19785.49	20387.818	21389.076	20879.836	18584.312	23040.596	20332.801	18756.588	16937.127	20796.553	20636.756	19353.699	21636.311	18054.225	18036.936	23262.656	19675.689	22301.766	25563.877	20803.379	16508.754	18471.25	20049.357	18915.676	15412.084	21886.465	21342.449	18765.193	17912.102	21275.99	16174.532	19070.826	23965.453	17223.643	23899.9	25461.115	21740.785	16878.785	22789.375	23301.365	23860.631	17145.213	21543.826	15721.856	25659.805	23050.238	25240.805	21973.721	24381.475
0.5337	22657.367	27950.641	24140.018	26455.807	29575.975	20428.725	26653.834	18905.27	28600.17	31672.291	26146.936	28328.467	25062.148	26822.281	27308.604	30046.92	18919.209	20198.215	28004.373	24556.43	24420.887	27336.445	27589.664	30755.713	21299.889	28399.51	21709.93	25002.166	20875.209	22664.891	21326.957	30582.74	22167.119	25006.346	27751.051	22742.162	25469.867	24767.281	21319.174	23923.77	29992.615	20721.537	23775.445	28290.326	25118.863	25357.002	29965.957	26793.24	24215.09	21491.959	27419.939	22512.498	31015.352	19769.775	29250.635	33976.398	20012.406	20344.004	19254.441	19657.861	23787.498	22600.705	25518.184	20996.469	23136	17833.635	20323.572	24852.271	23350.785	24212.006	19853.723	20800.34	18546.914	22796.611	20194.148	21448.09	21934.295	22528.092	23387.768	28150.123	29722.125	32190.391	22390.119	19324.266	26707.814	24345.008	26810.83	24122.488	26686.379	23008.602	21302.283	27056.795	21341.055	20338.164	17852.855	26159.373	25018.219	18618.148	21607.738	22623.801	23572.699	29846.748	28302.902	21959.361	22645.83	25769.543	19872.609	26306.541	17337.479	25143.43	17836.129	21580.994	19475.328	18138.389	24147.85	25194.783	21822.1	20439.602	20816.506	21516.934	22970.162	19966.002	18941.508	28854.246	20043.484	22737.518	20656.008	19893.145	25146.871	16719.527	25390.961	25276.352	18330.113	18024.934	16235.351	29870.477	21080.342	21035.309	24786.576	16450.184	24106.342	18041.611	25230.096	16580.832	22466.264	24484.783	19858.342	24777.312	21826.775	23394.504	24209.299	18744.887	20679.883	18313.027	17490.771	20772.666	24952.883	20755.949	25752.92	18275.701	19517.455	19815.115	20805.193	19929.219	21146.217	27156.498	22101.74	18431.967	20439.729	21223.127	23294.719	20465.525	25210.75	16700.291	22812.672	36703.141	23455.275	20204.607	22876.154	16050.316	31415.719	27157.627	18567.691	26228.793	27018.043	19238.793	29304.311	19441.629	27098.699	25877.418	24509.516	29395.742	19513.82	23632.305	21454.871	22916.541	23910.402	19984.219	26012.992	21350.59	20167.82	20789.365	19282.92	19536.775	29695.869	27068.529	23634.408	22054.42	24768.213	24788.477	22324.275	21805.146	24434.68	22936.957	22424.371	23150.793	21664.348	21805.117	17311.932	26811.477	26871.213	24305.74	23810.322	19678.697	18281.848	31215.934	26776.951	26116.123	27258.803	20847.867	17850.283	22575.221	20270.648	24740.551	18469.324	26958.832	26264.143	18948.176	22355.258	26332.129	20850.609	23808.557	28051.586	24358.525	22855.668	26846.648	25667.086	15552.676	28818.938	25464.309	32841.824	20785.652	20438.543	19491.609	25619.621	32075.049	37122.648	21042.252	23608.166
0.6671	24683.6	34416	23087.863	29329.857	32703.275	19492.367	26887.602	17699.145	29225.582	24840.207	26734.385	28568.428	26015.764	27614.398	26118.246	28956.066	22951.695	24889.143	25419.621	22288.623	25335.533	33445.801	35478.805	27676.277	18121.783	34071.41	26601.668	22200.24	24344.98	23215.047	23941.158	34677.805	24996.467	30691.953	31778.307	25164.182	23438.98	30732.531	20096.41	28544.934	28419.947	29575.996	24627.861	33276.449	30868.648	23837.721	31470.004	23513.746	25012.441	20701.324	28488.52	23509.852	30533.41	18117.713	33503.129	35984.973	20065.344	22938.08	19870.238	22499.734	31438.193	25625.766	23557.582	17838.539	21843.67	17971.752	20294.777	23298.289	29281.338	20168.588	18808.152	23523.887	19095.744	23770.291	19894.699	27197.588	22924.066	20613.139	20798.816	29706.295	27576.553	28529.254	20752.701	17923.896	21787.109	21928.512	22919.936	21014.178	25618.08	22173.248	21650.098	25093.139	21165.598	19380.479	18850.213	25487.072	23992.02	20504.295	24357.588	26326.432	27278.535	28176.064	24856.535	20954.801	24796.824	22911.893	18718.73	27340.615	15712.512	27440.432	16976.453	19017.857	18649.324	16919.768	21657.895	26910.303	20634.512	18756.615	21482.502	18497.475	21590.023	19958.057	16881.729	30896.857	21843.797	23576.191	27414.701	25658.906	28842.988	18687.578	25439.227	23158.941	19857.943	18057.955	16187.585	25358.121	19462.164	21926.047	26750.746	17120.67	24782.775	16965.635	25397.395	17173.367	19669.203	25341.605	18304.785	25693.115	21329.27	23019.982	27347.248	17487.744	20635.893	17279.59	17024.568	20445.115	25257.967	21895.688	25129.389	18975.412	17753.236	17857.9	19501.91	21201.693	21378.912	24908.176	20511.301	15746.744	18258.572	18296.832	26389.621	24276.939	23260.658	17509.92	21132.793	32504.029	22038.73	18286.16	18750.113	15207.192	26154.168	27084.646	18092.219	22300.861	25475.793	19614.703	28268.445	18509.414	26945.359	25045.068	21801.189	21552.383	23822.824	20864.102	21768.734	18402.959	28737.904	19091.199	23216.209	19402.064	19497.447	25081.656	19683.586	17688.75	26626.385	27466.188	25887.285	26054.717	24025.668	27663.043	25836	22521.863	23828.814	26375.666	23728.711	18952.242	21087.346	22514.594	20060.047	30121.26	29485.592	24286.951	21614.525	22750.498	17090.242	35778.43	30385.043	28987.045	23115.773	20319.773	23071.406	23612.664	19785.293	26910.652	20818.191	30595.918	25953.586	19269.338	31272.568	30965.289	24737.506	32847.43	28786.73	35232.641	20639.951	22918.066	26639.391	15228.583	28335.34	23717.334	40309.297	25278.219	18363.266	24397.236	23592.412	39395.316	40714.57	17850.375	20152.693
0.8005	23851.156	31186.375	19004.557	26878.705	27892.656	19108.832	22441.904	18649.764	26873.512	21930.283	24966.658	25443.184	21822.582	22371.133	21617.582	22741.762	25569.109	31688.76	20223.332	18994.191	20353.051	34569.652	33465.676	23437.945	17795.402	33475.426	26834.047	19603.484	23976.459	21557.381	23539.939	28704.682	25539.59	28717.02	27556.387	22446.078	21191.17	29740.592	17874.197	28875.496	24942.311	32258.27	24809.553	30705.123	31399.709	21339.709	29545.883	20931.742	25046.094	17951.502	25444.963	21701.91	26293.83	18348.789	29353.932	27581.926	18085.512	24276.012	18540.562	23046.707	35065.398	25596.477	19534.924	16565.98	19067.336	18966.469	19038.986	23294.961	26399.949	18683.209	19136.764	23013.334	20547.623	24191.941	18790.902	29373.625	24801.518	17605.512	19927.064	28070.389	25333	23869.717	21306.16	17804.014	19226.199	19924.816	19329.611	19321.803	22040.627	22440.656	20946.074	22651.471	20194.568	17069.271	22849.969	25037.52	22300.795	18844.492	23595.477	27841.324	29955.711	23784.402	21252.064	23815.26	25798.934	19993.848	17699.117	22968.99	15431.028	24180.271	16338.944	17373.467	16019.702	17201.234	19476.047	23470.293	19355.186	19250.043	20785.02	16857.729	19262.072	18236.006	15880.323	25053.77	20275.881	21605.279	32879.879	29523.211	26626.643	19841.488	23000.672	20699.074	21491.117	16550.223	16184.057	21502.041	20159.955	20452.127	24294.027	16978.535	22911.512	16213.302	24164.648	17346.469	17590.123	23711.363	18147.918	24570.629	19616.938	20241.715	26026.961	18203.932	19383.615	16007.642	17147.477	20402.881	21025.768	17962.037	22648.416	18348.459	17966.662	16917.176	18158.129	19451.801	22866.906	21427.455	21027.045	14699.911	15996.026	16285.018	29053.104	22949.393	19857.549	18032.186	19787.857	26966.359	20713.18	17653.902	19295.912	15655.204	21629.24	24367.15	17223.35	20335.936	21742.861	17414.162	22083.357	17525.891	23533.812	25416.758	22448.82	18860.25	22911.77	18785.977	20737.84	15628.585	29812.545	17937.652	20503.602	17757.07	19521.205	22886.756	18024.373	16302.047	23677.426	24576.6	24621.16	25930.58	20898.947	26336.457	28201.938	20094.781	21712.092	31941.211	22790.26	17215.318	18130.246	19731.461	20111.182	25251.805	27537.924	22360.689	19730.006	26990.121	16445.645	30089.529	25432.219	26666.109	19373.775	18048.062	28265.516	19117.93	18904.299	26717.838	18030.348	31169.51	22104.617	20234.309	31363.072	31648.311	25963.672	32793.039	27094.498	37827.734	19117.232	20248.215	24950.662	14957.209	24053.355	22060.523	35434.285	24966.539	17559.5	25619.25	20265.439	31106.969	31919.342	16953.67	18143.256
