X	Y_20181208_15794_1_10g	Y_20181208_15794_1_16g	Y_20181208_15794_1_18g	Y_20181208_15794_1_19g	Y_20181208_15794_1_1g	Y_20181208_15794_1_21g	Y_20181208_15794_1_22g	Y_20181208_15794_1_2g	Y_20181208_15794_1_5g	Y_20181208_15794_1_6g	Y_20181208_15794_1_9g	Y_20181208_15794_10_10g	Y_20181208_15794_10_15g	Y_20181208_15794_10_1g	Y_20181208_15794_10_2g	Y_20181208_15794_10_4g	Y_20181208_15794_10_6g	Y_20181208_15794_10_7g	Y_20181208_15794_10_8g	Y_20181208_15794_10_9g	Y_20181208_15794_11_11g	Y_20181208_15794_11_2g	Y_20181208_15794_11_4g	Y_20181208_15794_11_8g	Y_20181208_15794_11_9g	Y_20181208_15794_12_11g	Y_20181208_15794_12_12g	Y_20181208_15794_12_13g	Y_20181208_15794_12_14g	Y_20181208_15794_12_1g	Y_20181208_15794_12_3g	Y_20181208_15794_12_4g	Y_20181208_15794_12_5g	Y_20181208_15794_12_7g	Y_20181208_15794_12_8g	Y_20181208_15794_12_9g	Y_20181208_15794_13_11g	Y_20181208_15794_13_15g	Y_20181208_15794_13_1g	Y_20181208_15794_13_5g	Y_20181208_15794_13_6g	Y_20181208_15794_13_8g	Y_20181208_15794_14_1g	Y_20181208_15794_14_3g	Y_20181208_15794_14_4g	Y_20181208_15794_14_6g	Y_20181208_15794_14_7g	Y_20181208_15794_14_8g	Y_20181208_15794_15_1g	Y_20181208_15794_15_2g	Y_20181208_15794_15_3g	Y_20181208_15794_15_4g	Y_20181208_15794_15_6g	Y_20181208_15794_15_7g	Y_20181208_15794_15_8g	Y_20181208_15794_15_9g	Y_20181208_15794_16_1g	Y_20181208_15794_16_2g	Y_20181208_15794_16_3g	Y_20181208_15794_16_4g	Y_20181208_15794_16_5g	Y_20181208_15794_16_6g	Y_20181208_15794_16_7g	Y_20181208_15794_17_1g	Y_20181208_15794_17_2g	Y_20181208_15794_17_3g	Y_20181208_15794_17_4g	Y_20181208_15794_17_5g	Y_20181208_15794_18_2g	Y_20181208_15794_18_3g	Y_20181208_15794_19_10g	Y_20181208_15794_19_12g	Y_20181208_15794_19_13g	Y_20181208_15794_19_15g	Y_20181208_15794_19_19g	Y_20181208_15794_19_1g	Y_20181208_15794_19_4g	Y_20181208_15794_19_5g	Y_20181208_15794_19_7g	Y_20181208_15794_19_9g	Y_20181208_15794_2_10g	Y_20181208_15794_2_11g	Y_20181208_15794_2_14g	Y_20181208_15794_2_2g	Y_20181208_15794_2_3g	Y_20181208_15794_2_5g	Y_20181208_15794_2_7g	Y_20181208_15794_2_9g	Y_20181208_15794_20_10g	Y_20181208_15794_20_1g	Y_20181208_15794_20_2g	Y_20181208_15794_20_4g	Y_20181208_15794_20_8g	Y_20181208_15794_20_9g	Y_20181208_15794_21_10g	Y_20181208_15794_21_12g	Y_20181208_15794_21_1g	Y_20181208_15794_21_3g	Y_20181208_15794_21_4g	Y_20181208_15794_21_5g	Y_20181208_15794_21_6g	Y_20181208_15794_21_7g	Y_20181208_15794_21_9g	Y_20181208_15794_22_11g	Y_20181208_15794_22_1g	Y_20181208_15794_22_3g	Y_20181208_15794_22_4g	Y_20181208_15794_22_6g	Y_20181208_15794_22_9g	Y_20181208_15794_23_10g	Y_20181208_15794_23_11g	Y_20181208_15794_23_13g	Y_20181208_15794_23_14g	Y_20181208_15794_23_15g	Y_20181208_15794_23_1g	Y_20181208_15794_23_3g	Y_20181208_15794_23_4g	Y_20181208_15794_23_6g	Y_20181208_15794_23_8g	Y_20181208_15794_24_13g	Y_20181208_15794_24_14g	Y_20181208_15794_24_16g	Y_20181208_15794_24_1g	Y_20181208_15794_24_2g	Y_20181208_15794_24_3g	Y_20181208_15794_24_6g	Y_20181208_15794_25_10g	Y_20181208_15794_25_11g	Y_20181208_15794_25_1g	Y_20181208_15794_25_2g	Y_20181208_15794_25_3g	Y_20181208_15794_25_4g	Y_20181208_15794_25_5g	Y_20181208_15794_25_6g	Y_20181208_15794_26_12g	Y_20181208_15794_26_1g	Y_20181208_15794_26_22g	Y_20181208_15794_26_23g	Y_20181208_15794_26_3g	Y_20181208_15794_26_4g	Y_20181208_15794_26_5g	Y_20181208_15794_26_7g	Y_20181208_15794_26_8g	Y_20181208_15794_26_9g	Y_20181208_15794_27_12g	Y_20181208_15794_27_4g	Y_20181208_15794_27_5g	Y_20181208_15794_27_8g	Y_20181208_15794_28_1g	Y_20181208_15794_28_2g	Y_20181208_15794_28_3g	Y_20181208_15794_28_4g	Y_20181208_15794_29_11g	Y_20181208_15794_29_3g	Y_20181208_15794_29_4g	Y_20181208_15794_29_5g	Y_20181208_15794_3_10g	Y_20181208_15794_3_12g	Y_20181208_15794_3_13g	Y_20181208_15794_3_14g	Y_20181208_15794_3_16g	Y_20181208_15794_3_18g	Y_20181208_15794_3_19g	Y_20181208_15794_3_3g	Y_20181208_15794_3_7g	Y_20181208_15794_3_9g	Y_20181208_15794_30_2g	Y_20181208_15794_30_4g	Y_20181208_15794_30_5g	Y_20181208_15794_30_7g	Y_20181208_15794_4_10g	Y_20181208_15794_4_11g	Y_20181208_15794_4_14g	Y_20181208_15794_4_3g	Y_20181208_15794_4_4g	Y_20181208_15794_4_6g	Y_20181208_15794_4_9g	Y_20181208_15794_5_11g	Y_20181208_15794_5_1g	Y_20181208_15794_5_20g	Y_20181208_15794_5_21g	Y_20181208_15794_5_2g	Y_20181208_15794_5_4g	Y_20181208_15794_5_5g	Y_20181208_15794_5_6g	Y_20181208_15794_5_7g	Y_20181208_15794_5_8g	Y_20181208_15794_5_9g	Y_20181208_15794_6_10g	Y_20181208_15794_6_11g	Y_20181208_15794_6_12g	Y_20181208_15794_6_13g	Y_20181208_15794_6_14g	Y_20181208_15794_6_15g	Y_20181208_15794_6_16g	Y_20181208_15794_6_18g	Y_20181208_15794_6_19g	Y_20181208_15794_6_1g	Y_20181208_15794_6_2g	Y_20181208_15794_6_5g	Y_20181208_15794_6_7g	Y_20181208_15794_6_8g	Y_20181208_15794_7_11g	Y_20181208_15794_7_13g	Y_20181208_15794_7_16g	Y_20181208_15794_7_3g	Y_20181208_15794_7_4g	Y_20181208_15794_7_7g	Y_20181208_15794_7_8g	Y_20181208_15794_7_9g	Y_20181208_15794_8_10g	Y_20181208_15794_8_12g	Y_20181208_15794_8_15g	Y_20181208_15794_8_1g	Y_20181208_15794_8_3g	Y_20181208_15794_8_4g	Y_20181208_15794_8_6g	Y_20181208_15794_8_7g	Y_20181208_15794_8_8g	Y_20181208_15794_8_9g	Y_20181208_15794_9_11g	Y_20181208_15794_9_12g	Y_20181208_15794_9_15g	Y_20181208_15794_9_20g	Y_20181208_15794_9_3g	Y_20181208_15794_9_4g	Y_20181208_15794_9_5g	Y_20181208_15794_9_6g	Y_20181208_15794_9_7g	Y_20181208_15794_9_8g	Y_20181208_15794_9_9g
0	11461.4277	12741.4844	11384.042	12211.7441	14587.0703	12050.332	12683.4229	12914.9141	12194.626	13568.7002	12046.7061	11024.8701	12418.374	10447.8672	10332.9736	12671.6357	12444.5889	13573.8662	12071.1514	12177.9502	11741.2939	12616.6318	12867.3662	12936.9277	12641.7178	8329.5146	12746.0713	12286.8311	12086.1074	10497.9688	9609.4766	12628.3916	12946.3838	10196.2529	10781.5771	12041.9727	12515.0898	12922.4863	10809.749	10416.4932	12889.582	10981.0312	11395.2686	10798.1025	10820.3604	11227.8066	13804.9004	12719.4326	13413.5977	12577.8887	11495.2549	13280.4131	12983.4004	11409.0371	12084.4092	10750.8906	8689.502	11111.5273	10844.1924	12366.8672	12613.0137	11875.2998	13132.8711	11442.957	11571.6963	12254.375	11493.2461	11742.6641	11563.8818	11328.877	11473.4209	10947.9658	11086.6807	13001.165	11993.2988	14195.5576	12186.5957	11219.6943	10616.8975	11351.2998	12153.374	11310.0186	10687.2061	11424.1807	11446.4424	12080.0586	12768.8301	12177.4482	13258.0527	10877.1318	10239.5	11649.1465	12629.2607	10692.9248	11220.6416	12140.2939	10238.5449	10861.3643	11902.2998	12555.9961	12421.7432	12999.4824	13240.9541	11146.1943	10643.9736	12198.957	11399.6533	12529.001	11549.7412	11173.5332	12027.127	12481.0674	12547.2363	10563.377	12098.1191	12183.4951	11313.541	11491.5918	10888.9795	13827.7715	11108.5615	10498.0713	11392.6172	12245.9854	10147.9385	11503.5	13270.2656	12840.3438	12052.3896	12605.585	11343.4473	13072.1631	12059.6406	12265.1084	11740.8691	12153.9648	10959.6611	10608.1133	11549.0117	12643.2158	14405.6611	11052.8115	11887.8428	11315.5166	11806.9102	10354.7412	11085.4834	12303.0908	12466.0732	13219.6758	9893.8281	14529.4326	11513.5527	11402.041	11677.0488	10017.1748	13413.6895	11702.9385	12545.0127	11110.7012	9217.7129	14198.0283	10024.835	11099.7266	11815.7998	11925.7744	14315.2383	12850.9062	12097.1953	11517.3877	11632.5762	10961.5996	11251.0107	10226.7139	11975.7002	11433.4902	11381.7314	11217.0078	10230.6748	12134.7168	10947.6309	12090.874	11487.1006	12418.7109	12273.5654	11609.3018	12434.5508	11861.5967	11074.4932	9111.6553	12114.2188	11232.3643	8920.5986	12857.7998	11861.7842	11375.9375	14410.0508	9574.4814	10835.4238	13205.8691	12168.2803	11907.7432	11567.1455	11875.1377	11907.7109	11275.5166	11784.8271	13090.9229	11430.9229	12544.3096	13281.2578	11865.0625	12089.4102	12470.0957	11804.4385	12376.9346	11446.0996	11876.3545	11614.4805	12174.5986	11315.0312	11500.0303	9409.4971	10571.8213	11044.4004	11539.7568	11369.4111	10397.54	11483.1787	12746.8604	11768.6484
0.1334	10716.7959	12788.3896	11522.7256	12133.999	16241.2461	12140.3779	12675.7822	13249.8594	12320.208	13143.1162	11557.2412	10948.5391	12959.9805	10529.1533	10447.748	11893.9404	12565.1162	13376.5469	11437.4365	11706.874	12065.2998	12806.5244	12866.708	12546.9404	11665.9854	10534.1992	11844.8789	12242.4902	12093.0547	10478.9111	9798.457	12295.7119	12416.7549	10243.9893	10938.6641	12029.5537	12770.4805	12430.6162	10798.7432	10458.5	12672.8027	11558.3252	11934.1328	10678.2383	10205.6484	11413.0537	13147.9932	13469.0059	13038.0195	12218.1445	11983.1641	13177.8193	13064.501	11040.6426	11777.7021	11464.9854	8909.1621	11190.3779	11073.0801	12223.1758	13304.375	12189.334	12726.8564	10948.0049	11467.4951	12982.7432	11106.708	11613.8076	11737.6729	11546.7256	11655.7373	11045.8506	12156.5312	12717.5654	12653.3818	13546.4453	12351.2031	11791.75	10602.3281	11446.2656	12897.7021	11331.8877	10885.7959	11444.1826	11840.498	12772.9395	12670.7393	12056.084	12604.5322	10581.7539	10773.2197	11801.0938	12059.7656	9997.543	11880.1299	12247.7891	10256.2129	11538.6133	11824.6826	12653.3594	12842.3193	12812.8477	13659.124	11719.6514	10994.793	12308.2637	11570.5547	12544.9736	10980.9453	11758.0908	11887.79	12277.9375	12630.168	11136.1162	11953.4102	12033.4834	11971.1035	11434.1416	11425.2686	14053.7021	11400.3428	11009.7617	11134.7285	12411.5664	10548.9961	11258.5596	13696.5898	12565.2998	12520.1768	13513.5771	11522.8057	13937.2324	12746.6875	12446.249	12113.1699	12156.8721	10935.9395	10327.3408	11476.4111	13526.2549	13469.6992	10851.877	11844.9268	10828.2725	11859.3369	10420.5146	11030.875	11909.2295	12845.0488	12722.7842	9909.0586	15057.8926	11480.1465	11503.4814	11920.8467	10080.7363	12564.2744	11616.6182	12609.7773	11526.3379	9383.3721	13627.4346	10442.4199	11220.9355	11871.9004	12480.5723	14530.499	12902.5088	12508.6328	11719.3457	11888.0859	10991.7324	11986.5068	10045.8555	12437.2002	11410.1211	12149.2539	11429.6045	10308.0078	11762.5977	10922.1533	11989.9609	12159.3486	12377.4375	12479.2021	12146.5938	12833.1211	11668.9727	11489.8516	9497.3467	12477.0146	11481.4375	9485.1309	12071.9238	11609.2891	11324.8115	13620.9238	10155.4443	10665.9072	13566.6377	11753.2334	11806.6777	11426.1396	11014.457	11586.5771	11398.6064	11278.3389	12831.8711	11353.6816	12494.2871	12988.0566	11762.877	12258.5811	12660.9648	11896.25	13028.5557	11655.877	12295.9707	11788.0625	11978.4336	12796.8232	11380.5098	9824.0391	10853.8018	11599.5869	11648.7734	11190.3672	10454.6572	11884.3213	12377.7031	12133.0537
0.2668	11058.6582	12694.2393	11638.1055	13121.1807	16502.6758	12416.8574	12195.2783	13453.5771	12093.9707	12718.0049	11694.9619	11492.6641	14539.6055	10367.3574	10611.2246	12361.5859	12547.1689	13481.4688	12234.2412	12316.0674	11695.0723	13632.0303	12966.9248	12733.4082	12483.2646	10697.4375	11606.8057	12000.4717	12695.0723	11034.1367	9930.2861	12658.624	13281.458	10911.9336	11593.958	12339.8203	12530.6172	12386.5029	11293.251	10933.1582	12570.4639	12606.7363	11871.5039	10105.8008	10267.0889	11884.5352	14383.7158	14238.6143	13700.6523	13238.6602	12353.9951	12509.751	12443.1299	12006.623	11729.8125	12136.7266	8977.793	10830.2334	10713.835	11888.9551	12253.9971	12737.7383	11946.8281	10899.3691	11646.8086	13565.999	11267.333	12292.9639	12490.1572	11788.8506	11439.2539	11715.4854	12243.1143	12368.3193	12483.8701	12810.2168	12789.2871	11390.4492	10723.0889	11607.8457	12517.9199	11700.541	10717.6104	11583.2773	11969.6396	13141.2168	11783.5771	12537.3994	12829.9717	11187.9092	10867.2129	11749.1406	12715.2012	10632.2959	11538.0645	12734.876	10785.0264	11815.3965	11605.9414	12095.6865	12750.7393	13046.4082	14113.4482	10845.8066	11191.7549	12038.875	11405.8945	13347.4541	11207.8105	11993.7354	11911.4023	13164.0195	13620.5117	11282.9619	12391.2266	11946.3213	12790.2393	11720.8945	11625.6748	13297.1904	12039.2188	11098.2393	11272.29	12866.6768	10859.1016	11625.5557	14523.6963	12664.0654	12345.6719	13397.7852	11848.5234	13645.6719	12441.7881	13034.4736	12230.6797	12213.2666	11129.8027	10203.7148	12617.4502	13737.6055	13367.3496	11290.5195	12090.8008	10733.9502	12049.4502	10565.7705	10996.5801	11990.6982	12253.0117	12498.7285	10185.2139	15421.6523	11606.8252	11965.9688	11862.7363	10075.3145	12849.0303	11511.3164	11838.8516	11168.6143	10024.9434	13088.3662	10921.5078	10867.6084	11368.5	12403.1543	14184.6523	13314.8477	12638.877	11136.8096	11768.708	11519.7871	11924.6865	10188.4932	12851.9746	11977.3965	11697.0488	11950.8564	10986.5586	11373.6201	10618.2217	12406.9424	12489.7627	12112.6709	12889.8955	12988.1113	12026.5605	11876.3408	10851.0859	9360.2646	12909.5879	11566.3076	9707.2949	12407.2461	11555.3115	11344.6689	14076.7139	10207.4375	11019.3545	14293.4004	12237.9971	12323.4414	11345.7832	10961.7812	12264.2148	11733.4932	12392.6855	13098.8047	11167.6602	13301.6104	12721.7939	11211.1719	12458.1152	12979.5996	12429.6006	12669.1133	12357.3008	12586.8096	12436.916	11951.8779	11952.0459	10744.874	10102.459	11198.0342	12195.3896	11557.5107	11626.459	10198.9434	11835.333	12635.6133	12258.6455
0.4003	10799.6758	11869.0078	12163.4082	13388.4561	15995.5186	12884.5498	12210.5322	13671.2246	11597.1133	12490.7959	11427.4473	11763.3721	15806.6152	10885.3965	11359.0293	12382.5664	13401.4824	13817.4697	12414.7598	12962.7539	12051.9824	13592.1533	12538.2314	13393.6943	12303.167	10665.8389	12095.4395	11888.5273	12830.377	10612.3428	10456.3047	12740.2607	12944.8877	11149.1602	11646.3135	12975.583	12715.71	12033.2168	13432.4336	11580.3809	12846.2539	12799.5498	12069.792	10058.4209	10355.4951	12672.3291	13666.8193	13338.9746	13339.5068	13413.3076	12375.0615	12729.2822	13222.9902	11343.0127	12197.7012	12466.0186	9134.0117	11061.1328	10366.7188	12589.8135	12196.2354	12952.8057	12430.1338	11927.2178	12313.4375	13090.4268	12363.4893	12917.2842	12435.0762	12024.1797	11395.5244	11842.001	12232.8545	12589.8145	12378.4805	13382.8594	12921.0859	11731.1494	10720.6797	12286.2324	12824.2158	11259.8164	10446.0234	11671.9121	12745.8242	14071.7725	12885.457	12739.0762	13161.3711	11491.8809	11378.7227	11975.4609	12179.5576	10995.2363	11737.3975	13343.4658	11007.8428	12193.1396	11874.8047	12404.7197	13156.4375	13034.4736	13727.1152	11456.3984	11133.0146	12788.9971	11254.8652	14009.1162	12054.4424	12229.7705	12162.8721	12818.2275	13369.252	10361.1211	12692.5889	11571.9688	12379.0859	11246.2891	11104.209	13226.1133	12807.6738	11644.9297	11522.9902	12787.0352	11266.3828	12162.6992	15241.6582	13581.917	13558.8799	12359.9062	11810.6074	13465.5225	12442.0205	12542.4199	12020.9619	12613.9453	11173.6689	11089.499	12389.8115	13386.8242	13042.752	11009.3457	12118.626	10470.6338	11979.7461	10505.583	11184.1924	12355.3223	12808.3818	12450.8613	10306.2773	13953.8672	11429.8223	12010.6865	11922.499	10492.1748	13382.4824	11602.2158	12094.0684	11619.4805	10310.1523	13127.3291	11780.9697	11007.0186	12229.2002	11870.7324	13980.623	13150.4219	12476.1436	11576.8086	13708.4756	12186.0654	12803.5928	10331.833	12865.6748	11959.9551	11936.5293	12382.5967	11533.0352	12021.0869	10695.0645	11903.5723	12691.0703	11896.5439	13475.5176	13143.0146	12021.4629	12394.3066	11585.7891	9588.6123	13756.6182	11570.9609	9655.7363	13367.0156	11693.1094	12439.4014	15285.7529	10595.9658	11623.2607	15457.998	12731.249	13018.877	11728.042	11548.1924	11901.4268	12483.124	11584.3955	13050.0361	11372.7295	13687.6025	13662.2041	11447.2471	12454.0273	13046.4932	12604.4766	12773.6729	12543.8193	12398.8994	12341.5273	11855.0605	11740.2275	10670.5254	10664.5146	11450.1895	12654.7949	11716.9307	11864.543	10096.8057	11936.1738	11929.4053	12993.3145
0.5337	11300.7578	12504.0449	11896.624	14436.2539	14584.4775	13177.7148	13355.6943	13531.6719	12262.2051	12877.8682	11506.3721	13042.2578	16608.5742	10903.5137	11717.8398	12311.9268	13503.4785	14419.124	12659.6113	12419.4297	12788.0498	13237.085	12454.2285	14132.9824	11865.2393	10747.1768	12276.7188	12386.4697	12439.6133	11068.4395	10687.2363	11939.7334	14216.9814	11189.0527	11830.4922	12608.043	14062.7539	12592.7109	15349.3936	11216.3008	12786.5029	12858.041	12765.3418	10098.9492	10732.0537	12397.0352	14142.0879	13373.0293	13630.4971	13994.0498	13041.0068	12395.9824	15696.042	11746.9209	12931.0938	11668.4805	9875.6357	11205.4736	10538.4453	12615.5889	11320.8389	13354.4375	12832.5156	12023.8057	12359.2402	12844.2412	11943.3262	12932	12836.3418	12365.4023	11603.1406	11921.4209	12172.5371	12756.6982	12771.9941	13139.8604	12918.9736	11548.3779	10826.4033	13661.9316	13619.4883	11419.4033	10440.5576	12225.0273	13031.5078	15831.0156	12744.9004	13338.6699	13904.1445	11861.2305	11401.8672	11472.9873	12586.1865	11757.4629	12649.0293	14362.4277	11821.0781	12749.8164	11969.7334	11707.9033	13568.5645	12675.9414	13455.623	11772.2324	10885.4551	13287.1787	11807.9131	13602.7939	13765.7129	12297.6113	11869.3652	13426.5195	13931.4639	10850.3672	13398.2598	11364.8613	13011.4199	11816.5635	11036.6289	13617.4111	13585.8223	11667.1943	11738.8838	12935.8975	11622.4727	12484.2705	15199.0781	13967.7666	14204.915	12060.8428	12562.7158	13607.4111	13036.0586	12551.2715	12846.5645	12226.3154	11527.1738	11921.4141	12232.2461	12468.1953	13377.8418	12007.9707	11758.0449	10805.4658	12681.6162	11325.6094	12025.2412	12355.127	12505.7236	12386.7793	10575.9766	13735.1064	11236.3359	12305.2217	12519.9004	10850.1484	14223.0381	11324.6992	12584.6406	13761.6074	10722.3066	13754.9482	12798.1143	10808.3018	12552.5996	12207.9785	13201.6973	12762.4902	12653.6553	11657.002	13825.7676	12304.5938	14313.667	10357.1709	13566.5049	11687.8652	12478.126	13510.5449	12081.4795	11819.6045	10910.999	12332.8076	13868.4189	11958.8721	14195.7881	13107.8027	12345.6797	11974.6748	11980.4453	10045.3965	14669.4268	12606.6025	9876.8652	12312.5156	12258.373	12888.4873	14236.6602	11011.71	11919.6123	14703.3525	12446.9473	12761.9561	11803.3242	10987.4902	11939.2939	13560.7129	10896.332	13501.833	11413.3496	13833.2441	13743.7969	11410.4678	13093.3467	13572.2256	13607.7402	12391.3574	12193.0889	12067.0303	12487.3867	12351.6973	11888.7783	10639.2197	11084.2578	11910.9258	13185.8896	12908.0635	11721.4014	10578.6816	11614.0068	12805.9971	12948.6885
0.6671	12117.2568	13020.5352	12515.5518	15244.4912	13913.0781	13911.9521	14425.627	14395.9746	13561.5098	13667.0586	11819.1143	13181.1953	16841.0586	10565.0137	12050.7812	12266.6855	12823.1289	15342.1006	13494.6064	13005.0664	14251.4326	14163.3398	12103.3271	14181.041	12917.7734	11282.0342	13123.0537	13066.9541	12760.7256	13027.5	10973.5137	12609.8916	14089.0078	11720.3887	12012.6289	12514.6465	15167.6523	12927.4346	15949.5264	11897.8223	12619.1094	13053.0898	13618.792	10559.8594	12045.8877	13224.4668	14211.4062	13495.123	14472.2666	14664.6641	13427.6729	12761.2861	15831.0723	11936.6152	13082.5947	12047.2646	10444.4893	12069.957	10591.1582	12034.3945	11040.8184	13363.9277	12374.7949	12697.8906	12748.4102	13161.7295	12755.7051	13165.1113	13254.3818	12826.0283	12175.4951	12436.7715	12489.6582	13260.1738	13231.7793	12796.1768	13206.7891	12271.6895	10845.9414	14520.0449	15016.4141	11481.2842	11045.0449	12931.833	13692.0527	15701.7598	12563.5996	13781.7852	13478.0801	13354.7168	12294.0537	11736.5137	13536.7275	12528.6191	11804.3125	15157.0381	12736.5645	11877.8564	12167.875	11767.5215	12953.3965	12946.5117	12723.8311	13021.166	11241.2373	13142.9854	11836.8145	13673.833	16563.0176	12802.2793	12165.4229	13656.2812	15495.3037	11529.0938	13785.9512	11313.584	13624.9678	12461.46	11331.3701	13043.9502	14055.5273	11775.4121	11831.5127	13994.748	11935.4004	13233.7148	14861.626	14247.3818	15003.4854	12066.0908	13917.2363	13352.2861	13471.8418	12440.7744	12887.9746	12693.7617	11924.6826	12417.6113	12636.3594	13458.2959	14168.8428	12095.7246	11826.5596	10907.1221	12122.1738	11729.3457	11593.0186	12803.6885	12999.5781	12245.0303	10655.6221	13245.207	11363.2812	12942.5879	13759.1416	11559.1582	14799.4268	12725.9629	13559.6641	14784.6924	11047.8994	14236.8379	13044.2998	10995.3184	13243.9004	11316.6357	12842.374	12866.9199	12767.0371	12250.1104	13121.0059	12681.8115	15939.2744	11129.9141	15731.3232	11773.8516	12285.5986	12672.8906	11939.7148	10855.9941	11053.7314	12678.8467	14328.834	11882.5225	15712.0801	12915.5508	12202.2607	11838.6875	12448.459	11275.3281	15374.5947	12491.2939	9803.0908	12143.5068	12441.1387	14468.0107	14664.583	11388.9482	12551.0068	14114.917	12904.6348	12726.0586	12250.3652	10576.041	12494.6133	14634.8369	11362.8994	13080.1328	11021.8105	13526.0176	14040.9873	12226.7178	13668.8174	13816.624	15048.5146	12723.5439	11851.4512	12652.3955	14016.7139	12976.9053	13526.3945	11048.1309	12098.9863	12849.6934	14124.3037	13809.9834	12816.252	11090.626	11751.5059	13582.584	13153.3975
0.8005	11566.0166	13150.2988	13979.2959	15604.7041	13643.3936	13395.3066	14257.1094	14316.2256	15331.4326	13406.083	12082.8359	13014.1436	17673.209	11093.7354	12870.335	14035.7363	12930.7314	16153.6562	14528.418	14430.6143	17570.2969	15814.3516	12464.3076	14871.7617	13483.9014	11060.7959	13788.4834	13983.7217	12973.877	13509.1416	10984.9521	13002.1455	13790.5664	12234.9004	11663.5771	13297.4316	16143.5605	13463.4922	16343.0518	12432.958	12370.3486	13726.3496	14744.8906	10468.4961	12212.3564	12452.2344	15067.7539	14093.335	14690.335	15548.8252	14728.0908	12743.291	15874.3154	13119.8857	13302.1895	12370.2549	10918.1846	12631.8076	11396.9795	12197.8682	11178.2881	13984.3535	13705.1035	11671.9268	13533.7275	13329.9697	12795.3379	14069.2725	14024.0801	13413.9688	13421.1016	12497.1143	12826.6348	14017.4961	13679.1572	13561.9922	13581.8984	13249.1689	11328.8662	15851.4775	15124.2852	11675.9102	11666.1318	14011.2236	13885.2637	15755.6973	13626.4062	14650.6191	14758.2363	13654.4502	12488.4268	11909.7393	13226.2861	12713.8066	12101.9473	15680.6982	12445.0625	12000.4756	13804.3916	12547.5215	13558.2061	13596.0791	13326.6914	12826.2432	11354.0039	13741.3809	12211.4365	14099.6328	19251.9883	13479.0879	12025.5439	14330.3867	16404.2598	11622.6055	15407.0293	11591.5361	14957.8086	13153.6943	10988.084	13105.043	14077.2217	12092.0332	12461.2803	14528.3994	11652.4385	13933.0811	15963.5742	15103.5244	14781.4258	12428.1426	14745.4219	13131.0195	14445.1436	12438.7021	13923.6855	13599.8223	12260.1797	12697.374	13803.0078	14022.499	14799.9766	12052.7832	11943.7705	10839.1963	12022.166	12047.0166	12045.9141	13407.0889	13954.71	13043.7041	11214.0986	13799.9189	11853.749	14196.4883	15576.0938	12241.626	15787.4521	12825.7188	15495.8145	14036.7686	13065.6074	13931.4697	13452.3779	10681.6445	13719.4004	11897.1006	12714.2578	12855.96	12638.0039	12488.3086	12731.7168	12619.1553	16551	10844.2822	18047.2461	11838.416	12337.1289	13049.7959	11943.4492	12047.0576	11661.085	13142.6016	14966.0781	12613.3643	17271.6523	12708.9209	12781.5352	12348.6846	13999.4688	12129.8555	14755.3057	12783.1338	10286.6533	12354.6172	12345.626	16463.6875	15365.7207	12466.0615	13703.2393	14094.7998	13085.5654	13518.1631	13135.7549	11362.8535	12945.9922	15738.5742	11582.3994	13512.1982	11164.4482	14393.8398	13666.1084	12137.2158	15061.5801	14465.7285	17615.002	12771.9902	12370.6475	13241.1055	13953.8105	13486.2744	13101.2363	11389.1582	12626.7969	13946.0322	14194.292	15579.9609	12998.1152	10953.6377	12505.7744	14743.79	14141.5078
