X	Y_20181208_15693b_1_10g	Y_20181208_15693b_1_11g	Y_20181208_15693b_1_12g	Y_20181208_15693b_1_13g	Y_20181208_15693b_1_1g	Y_20181208_15693b_1_2g	Y_20181208_15693b_1_3g	Y_20181208_15693b_1_4g	Y_20181208_15693b_1_5g	Y_20181208_15693b_1_6g	Y_20181208_15693b_1_7g	Y_20181208_15693b_1_8g	Y_20181208_15693b_1_9g	Y_20181208_15693b_10_10g	Y_20181208_15693b_10_11g	Y_20181208_15693b_10_12g	Y_20181208_15693b_10_13g	Y_20181208_15693b_10_14g	Y_20181208_15693b_10_15g	Y_20181208_15693b_10_16g	Y_20181208_15693b_10_18g	Y_20181208_15693b_10_19g	Y_20181208_15693b_10_1g	Y_20181208_15693b_10_2g	Y_20181208_15693b_10_3g	Y_20181208_15693b_10_4g	Y_20181208_15693b_10_5g	Y_20181208_15693b_10_6g	Y_20181208_15693b_10_7g	Y_20181208_15693b_10_8g	Y_20181208_15693b_10_9g	Y_20181208_15693b_11_10g	Y_20181208_15693b_11_11g	Y_20181208_15693b_11_12g	Y_20181208_15693b_11_13g	Y_20181208_15693b_11_14g	Y_20181208_15693b_11_15g	Y_20181208_15693b_11_16g	Y_20181208_15693b_11_17g	Y_20181208_15693b_11_18g	Y_20181208_15693b_11_1g	Y_20181208_15693b_11_2g	Y_20181208_15693b_11_3g	Y_20181208_15693b_11_4g	Y_20181208_15693b_11_5g	Y_20181208_15693b_11_7g	Y_20181208_15693b_11_8g	Y_20181208_15693b_11_9g	Y_20181208_15693b_12_10g	Y_20181208_15693b_12_11g	Y_20181208_15693b_12_12g	Y_20181208_15693b_12_13g	Y_20181208_15693b_12_14g	Y_20181208_15693b_12_1g	Y_20181208_15693b_12_2g	Y_20181208_15693b_12_3g	Y_20181208_15693b_12_4g	Y_20181208_15693b_12_5g	Y_20181208_15693b_12_6g	Y_20181208_15693b_12_8g	Y_20181208_15693b_12_9g	Y_20181208_15693b_13_10g	Y_20181208_15693b_13_11g	Y_20181208_15693b_13_12g	Y_20181208_15693b_13_14g	Y_20181208_15693b_13_15g	Y_20181208_15693b_13_16g	Y_20181208_15693b_13_17g	Y_20181208_15693b_13_18g	Y_20181208_15693b_13_19g	Y_20181208_15693b_13_1g	Y_20181208_15693b_13_20g	Y_20181208_15693b_13_2g	Y_20181208_15693b_13_3g	Y_20181208_15693b_13_4g	Y_20181208_15693b_13_5g	Y_20181208_15693b_13_6g	Y_20181208_15693b_13_7g	Y_20181208_15693b_13_8g	Y_20181208_15693b_13_9g	Y_20181208_15693b_2_10g	Y_20181208_15693b_2_11g	Y_20181208_15693b_2_12g	Y_20181208_15693b_2_13g	Y_20181208_15693b_2_14g	Y_20181208_15693b_2_15g	Y_20181208_15693b_2_1g	Y_20181208_15693b_2_2g	Y_20181208_15693b_2_3g	Y_20181208_15693b_2_4g	Y_20181208_15693b_2_5g	Y_20181208_15693b_2_6g	Y_20181208_15693b_2_7g	Y_20181208_15693b_2_8g	Y_20181208_15693b_2_9g	Y_20181208_15693b_3_10g	Y_20181208_15693b_3_11g	Y_20181208_15693b_3_12g	Y_20181208_15693b_3_13g	Y_20181208_15693b_3_14g	Y_20181208_15693b_3_15g	Y_20181208_15693b_3_16g	Y_20181208_15693b_3_17g	Y_20181208_15693b_3_18g	Y_20181208_15693b_3_19g	Y_20181208_15693b_3_20g	Y_20181208_15693b_3_2g	Y_20181208_15693b_3_3g	Y_20181208_15693b_3_5g	Y_20181208_15693b_3_6g	Y_20181208_15693b_3_7g	Y_20181208_15693b_3_9g	Y_20181208_15693b_4_10g	Y_20181208_15693b_4_11g	Y_20181208_15693b_4_12g	Y_20181208_15693b_4_13g	Y_20181208_15693b_4_14g	Y_20181208_15693b_4_15g	Y_20181208_15693b_4_16g	Y_20181208_15693b_4_17g	Y_20181208_15693b_4_18g	Y_20181208_15693b_4_1g	Y_20181208_15693b_4_2g	Y_20181208_15693b_4_30g	Y_20181208_15693b_4_3g	Y_20181208_15693b_4_4g	Y_20181208_15693b_4_5g	Y_20181208_15693b_4_6g	Y_20181208_15693b_4_7g	Y_20181208_15693b_4_8g	Y_20181208_15693b_4_9g	Y_20181208_15693b_5_10g	Y_20181208_15693b_5_12g	Y_20181208_15693b_5_13g	Y_20181208_15693b_5_14g	Y_20181208_15693b_5_15g	Y_20181208_15693b_5_16g	Y_20181208_15693b_5_17g	Y_20181208_15693b_5_18g	Y_20181208_15693b_5_19g	Y_20181208_15693b_5_1g	Y_20181208_15693b_5_20g	Y_20181208_15693b_5_21g	Y_20181208_15693b_5_22g	Y_20181208_15693b_5_23g	Y_20181208_15693b_5_24g	Y_20181208_15693b_5_25g	Y_20181208_15693b_5_26g	Y_20181208_15693b_5_2g	Y_20181208_15693b_5_3g	Y_20181208_15693b_5_4g	Y_20181208_15693b_5_5g	Y_20181208_15693b_5_6g	Y_20181208_15693b_5_7g	Y_20181208_15693b_5_8g	Y_20181208_15693b_5_9g	Y_20181208_15693b_6_10g	Y_20181208_15693b_6_11g	Y_20181208_15693b_6_12g	Y_20181208_15693b_6_13g	Y_20181208_15693b_6_14g	Y_20181208_15693b_6_15g	Y_20181208_15693b_6_16g	Y_20181208_15693b_6_17g	Y_20181208_15693b_6_18g	Y_20181208_15693b_6_1g	Y_20181208_15693b_6_2g	Y_20181208_15693b_6_3g	Y_20181208_15693b_6_4g	Y_20181208_15693b_6_5g	Y_20181208_15693b_6_6g	Y_20181208_15693b_6_7g	Y_20181208_15693b_6_8g	Y_20181208_15693b_6_9g	Y_20181208_15693b_7_10g	Y_20181208_15693b_7_11g	Y_20181208_15693b_7_12g	Y_20181208_15693b_7_13g	Y_20181208_15693b_7_14g	Y_20181208_15693b_7_15g	Y_20181208_15693b_7_16g	Y_20181208_15693b_7_17g	Y_20181208_15693b_7_1g	Y_20181208_15693b_7_2g	Y_20181208_15693b_7_3g	Y_20181208_15693b_7_4g	Y_20181208_15693b_7_5g	Y_20181208_15693b_7_6g	Y_20181208_15693b_7_7g	Y_20181208_15693b_7_8g	Y_20181208_15693b_7_9g	Y_20181208_15693b_8_10g	Y_20181208_15693b_8_11g	Y_20181208_15693b_8_12g	Y_20181208_15693b_8_13g	Y_20181208_15693b_8_14g	Y_20181208_15693b_8_15g	Y_20181208_15693b_8_16g	Y_20181208_15693b_8_17g	Y_20181208_15693b_8_18g	Y_20181208_15693b_8_19g	Y_20181208_15693b_8_1g	Y_20181208_15693b_8_20g	Y_20181208_15693b_8_21g	Y_20181208_15693b_8_2g	Y_20181208_15693b_8_30g	Y_20181208_15693b_8_3g	Y_20181208_15693b_8_4g	Y_20181208_15693b_8_5g	Y_20181208_15693b_8_7g	Y_20181208_15693b_8_8g	Y_20181208_15693b_8_9g	Y_20181208_15693b_9_10g	Y_20181208_15693b_9_11g	Y_20181208_15693b_9_12g	Y_20181208_15693b_9_13g	Y_20181208_15693b_9_14g	Y_20181208_15693b_9_15g	Y_20181208_15693b_9_1g	Y_20181208_15693b_9_2g	Y_20181208_15693b_9_3g	Y_20181208_15693b_9_4g	Y_20181208_15693b_9_5g	Y_20181208_15693b_9_6g	Y_20181208_15693b_9_7g	Y_20181208_15693b_9_8g	Y_20181208_15693b_9_9g
0	12481.167	13015.7939	12970.335	13420.5996	12974.1992	11444.96	11753.4121	12728.0879	12497.3057	11908.4531	11372.9678	11486.0811	12617.791	11223.1699	11527.2803	11371.0273	12906.6602	11919.7412	11888.4131	11995.5479	11617.5059	12103.5762	11663.3262	12140.625	12319.9346	11565.5264	12718.8555	11509.0908	14229.9004	12695.1133	12007.2295	12696.3008	13102.0996	12795.4922	11277.7783	12272.7451	11792.2344	11552.6816	12735.3604	13590.998	11438.3818	11395.4717	11206.9014	11368.4551	11570.748	12049.7598	12302.1025	12477.7188	10399.4854	11876.8008	11442.2402	11866.8867	11821.2656	13030.8594	10738.2285	12501.2002	12025.8936	11164.0771	11390.4375	11498.7178	12502.3711	11478.0098	12959.707	13909.9004	12687.2803	11024.5508	12498.0566	12508.7891	12401.9258	11856.5596	11588.4561	13455.9053	12540.5244	10080.2715	13353.3789	11326.1201	10987.2705	12580.0273	11768.501	10675.957	11369.0928	10647.915	10476.0869	12047.3701	13491.7676	11154.1592	11792.0879	11741.4209	11841.7002	11468.418	12246.5645	10724.5586	11555.6602	10937.9004	11466.835	11018.1455	11176.7559	12169.791	12568.7588	11040.3789	12498.5674	12974.7021	11080.4609	10980.9932	12838.8809	11826.7754	12372.0693	12161.6367	11712.3467	11433.6348	11431.5029	11381.9824	12664.4365	11493.5215	10315.1787	11580.377	11960.1592	12082.002	11718.8193	12358.1455	11330.7871	13176.7607	11995.4102	11873.5869	13070.54	11779.3975	11938.6211	11877.3662	10847.2627	12052.2891	11662.9961	11531.2402	12575.2949	13179.1494	12368.0615	12537.6758	10568.4629	11922.1406	12336.7334	12015.0391	11903.3115	13390.4229	11848.8115	12030.0029	12192.7998	12619.5723	11044.7002	10514.709	10844.04	11205.5049	11915.6797	11145.1035	11186.1299	12978.0664	11589.7842	11313.7031	12183.2588	12162.8662	11474.0527	12811.4062	12093.1006	12088.9033	14412.2363	12338.1396	12605.1357	11796.0146	11333.9951	12760.1387	12442.875	11611.082	10139.1455	10768.249	12377.4717	13276.4561	12763.7559	10842.7578	11105.4004	11722.584	11549.9756	10681.6787	10826.9766	12753.2646	13525.4736	11041.9746	12844.2686	10277.5352	11597.9824	10411.623	11226.8047	12138.4521	11992.8662	12012.9717	12659.374	13243.2891	11514.6914	12472.5137	12090.5381	10887.8828	10577.8848	11275.9971	11444.3594	11525.125	11910.3291	10772.7852	11300.6191	10208.3447	11171.4736	11722.4648	12663.1328	10428.0195	11699.0615	11757.4854	11681.9258	11884.5684	11900.1113	10935.7734	14011.2119	11363.8145	11777.623	11372.7188	10070.4238	10395.0322	12365.3682	11841.5205	11573.4121	11109.7178	11591.2119
0.1334	12160.5986	12190.8066	13565.3447	13075.665	12123.1191	11789.1436	11338.7412	12450.96	11436.543	11988.9814	11057.6074	11280.9512	12383.208	10853.4229	11384.752	11670.7139	12590.7764	12513.3652	11616.7598	11845.0225	11887.0176	11662.915	11841.8701	12975.4316	12974.7412	11882.5645	12326.5039	11999.5439	13251.1953	13170.001	12439.8086	12214.8359	12514.6221	12571.248	11204.4219	12025.2041	11188.5352	11434.5	12431.2227	13213.7891	10997.8555	11751.6016	10997.8145	11064.1172	11043.5625	11738.2295	11874.1221	12822.4395	10580.3857	11866.3662	11873.417	11716.7441	12199.6885	12377.6133	10560.0723	12952.8857	11487.1709	11835.626	11274.8945	11695.4492	12129.4941	12621.5488	13304.4111	14792.7646	13101.8701	11005.0889	11341.4873	12612.0361	11740.166	11989.1016	12087.1553	14153.4805	12907.2422	9980.4551	13420.3789	11631.2383	10875.4355	11507.8984	11150.5547	11206.7832	12022.3477	11043.2432	10860.666	12610.0713	13011.8545	11414.5986	12238.4648	11363.2246	11573.209	11758.8125	11709.0176	10296.2793	11258.4541	10196.1621	12117.6309	11067.6777	11023.9414	12385.1602	12528.9629	10476.1836	12495.4473	13174.7734	10398.0049	11184.2598	12424.7881	12314.9492	11935.9961	12278.6094	11046.1943	12042.9463	11283.2676	11626.8564	12775.2627	11665.6523	9908.459	12221.0967	12300.7881	11808.7061	11548.5596	12437.834	11353.001	13579.0049	12953.7988	12102.2822	12596.6074	12056.1387	11804.2266	11145.4854	10912.4629	12034.8213	12517.0254	11567.9893	12459.165	13666.3955	12176.4512	13036.0703	10006.3184	11870.4805	12133.7891	12157.3623	11989.6973	12445.9463	11877.5088	12041.5986	12425.9541	12798.6445	11742.6777	10700.8965	10801.4795	11661.8535	11465.5596	11454.9297	11183.6162	12652.749	11563.209	10312.0264	13716.6113	11837.9561	12079.001	12684.5254	11889.6045	12412.0352	13951.459	11803.7852	11472.8857	11213.9072	11864.1465	12599.8271	11747.5703	10978.2822	10181.3193	11194.1582	12021.749	14798.9775	12333.2236	11031.6318	11647.042	12207.0186	11156.3623	11037.168	10692.7285	13308.3652	13744.2314	11613.1719	13053.5039	10492.9854	11415.4014	10596.8838	11329.8887	12012.8896	12751.9639	11614.3096	12772.1504	12879.7188	11249.8506	13004.3125	13001.4414	11040.2949	10927.001	11344.04	11661.4121	11775.084	11925.7686	10789.4824	10859.4482	10692.4902	10929.46	11656.2031	11917.6523	11324.8896	11496.8633	11273.1523	11619.5977	11825.1035	11580.7393	10547.6758	14006.9707	11311.3975	12319.9043	10876.5967	10982.501	10442.8359	12224.4375	11544.3984	10952.6865	11513.9844	11435.498
0.2668	11817.7705	12006.499	13123.832	12235.1465	13006.7715	11969.8428	11513.376	13200.1396	12570.5195	12466.0439	11329.9102	11051.0137	12453.8057	10847.79	11369.9902	11758.4756	12680.6494	12788.9736	12366.9111	11900.2168	12122.5684	11811.3887	11279.7949	13145.998	13545.915	11887.9141	11999.2822	12027.3574	12290.1895	14030.041	12624.4365	11851.5566	12475.1533	12646.7607	11281.2295	11735.0225	12201.2188	11161.373	12209.9805	13935.8594	11814.1191	11688.5859	11270.7031	11427.4639	11232.8799	11131.6543	12202.4111	13672.6445	10604.3418	12995.3945	11885.9082	11625.5957	12237.8408	12377.5088	10669.3672	13270.4785	11509.2578	11414.167	11660.8662	11193.0977	12383.416	11965.4258	13242.5752	13758.2217	12405.9814	12008.2168	11138.7432	11920.5254	12539.1152	11631.002	11910.3584	13701.0938	13116.208	10679.665	12330.1592	11642.2246	10664.8838	11908.0137	10753.8672	11199.4766	11839.249	10911.3828	10703.4277	12949.0869	12366.8857	11757.6914	12339	11311.4521	11919.6113	12062.4043	11958.1396	10879.7373	11486.3652	10983.8037	12842.2617	11728.5059	11439.4014	11991.2725	12489.7246	10230.6895	12292.9277	13131.7334	10907.5283	10419.5732	12272.832	13055.835	12528.2295	12361.1387	10904.043	12262.7012	11560.5352	11799.208	12216.4707	11172.2803	10599.3291	11494.9717	12344.0195	11632.8691	11376.0566	11912.6904	11182.3223	13454.3779	12396.5215	12557.6543	12572.3633	11988.2002	12076.9521	11651.5674	11458.3408	11805.1807	12129.4873	11560.1855	12963.0439	13150.5166	12076.9258	13394.3506	10827.501	12370.2598	12504.8643	12713.8398	11774.8057	12035.3457	12029.2842	11930.0889	12408.6787	11957.5059	11657.3066	11244.4521	11159.501	12351.2998	11923.1572	11378.4463	11422.0771	13160.8398	12407.9541	11149.957	13583.5439	12203.2148	11722.8574	12457.9365	11860.3662	11590.1602	12940.917	11797.5186	11548.7676	10866.8145	12530.5811	12530.9121	11778.9717	11908.5566	9689.374	10758.4395	12465.2617	16813.5449	12757.2256	11078.7793	12792.4219	11442.4678	11514.0166	10984.9678	11136.4248	12818.4346	12815.835	11848.2158	12563.7881	10225.6143	11126.4023	11392.6348	12055.0674	12670.9912	12365.9385	11534.1895	11819.0186	13631.957	11424.2705	13173.2988	12135.3965	10611.2822	10790.8955	11278.7539	12215.5332	10930.1504	12357.9883	10111.0986	10576.8232	10659.5049	11350.8887	11676.9414	11764.9707	10826.0801	11808.666	11628.417	11721.8193	12502.0439	11752.6514	11125.6172	13404.1465	11691.0801	12006.9385	11153.8193	10611.4473	10713.2363	12838.3984	11710.1123	11301.8408	11499.1328	11367.2656
0.4003	13207.3203	12421.5215	13660.4297	12301.9443	12896.3027	12140.3086	10945.7881	13168.123	12680.6289	12485.8613	12565.6445	10888.1553	13326.0215	11258.9531	11990.2998	11056.1875	12733.2197	12867.9092	12257.0967	11771.2295	12323.9854	11863.2354	11370.9863	13144.8311	14172.8389	11755.8848	12093.9922	12726.0596	12397.5225	14092.166	12184.0967	11529.874	12754.4141	12775.2197	11295.6611	11911.9102	11857.7617	11875.1572	12768.3975	14315.7207	11812.6133	11318.6934	10968.4883	10962.1729	11440.7178	12115.71	11917.627	13688.9766	10891.1055	12228.9268	12009.6797	11708.8281	12956.5312	12661.2324	10630.3203	12353.7705	11725.0508	11793.7021	12270.3408	11582.792	12070.2549	11382.3047	12825.9395	13414.1475	12477.9746	11728.7119	11051.7178	12236.5137	12646.8594	12270.8789	12040.2148	14532.6836	13230.5732	10653.1025	12155.4014	11645.6084	11840.0342	11478.2871	11103.8916	11629.0771	11430.0547	11323.5264	10919.542	13082.2207	11596.1279	11194.6064	13634.8096	11906.8838	11774.5244	11657.4795	13036.6133	11208.4385	12147.1299	10976.0186	13282.6104	11282.9277	12692.8652	12887.6523	12170.1191	11082.3281	13096.0566	12829.2549	10627.1436	10628.1064	12592.4863	13744.2705	12186.2656	12301.1836	11329.2988	12704.0186	11422.7979	12021.8789	12637.2754	11188.6807	10750.8711	11493.2324	12208.9053	11624.7871	11501.0645	12309.6436	10828.7793	13140.7305	12651.4385	13032.9102	12428.5273	11777.4434	12206.2402	13435.1367	11345.6631	12387.5322	11929.9473	12001.5977	12840.5518	13377.2705	12319.0547	12778.2305	10064.2119	11945.5127	12246.6416	12932.1543	11149.8965	12353.209	12273.1279	11557.2256	12344.7773	12767.8936	11261.3145	10818.249	11578.623	12142.0664	11750.9248	11724.0137	11120.6328	12523.7764	12250.1533	10907.6406	13254.084	11790.3467	11465.8584	13120.1328	11474.4893	11694.9189	12619.1807	11867.5547	11043.1094	11558.8477	11644.4092	13672.2764	12026.6182	11752.1436	9487.1475	10380.6826	12027.2871	17005.7891	12587.873	10584.209	11449.0195	12420.7695	11736.7139	11078.9336	11129.9697	12411.6436	13248.4111	12086.8457	12623.9658	10358.0273	11189.792	11466.0488	11748.3818	12612.0088	12897.8535	11353.4199	12511.79	12907.6582	11429.3428	13373.5107	11385.9258	11217.6475	11405.7705	10854.2695	11661.9971	10495.0977	12524.5459	10245.668	10750.0889	10253.6963	11807.2354	11139.0898	12310.1416	10842.0654	11178.6699	11989.6992	11557.9648	12351.0488	13145.1963	12229.5391	13105.4932	12427.1836	12335.3496	11084.2236	11597.0342	10642.1455	13081.2197	11667.8252	11796.7344	11586.6475	11272.3877
0.5337	13342.335	11955.1201	14282.4512	12573.7803	13047.4297	11824.8311	11070.0605	12806.499	11742.0234	12735.8574	11716.6113	12226.9277	13208.6309	11569.6133	12895.9434	11321.2568	11950.3984	13282.5752	13132.7695	11979.4365	12835.3369	12343.0205	11957.7617	13073.9971	15288.9775	11823.2812	11983.2236	12545.7441	12201.7832	15080.4385	13443.249	12181.1475	12392.5566	12576.2207	11431.3252	12432.3809	11788.4941	11426.8945	12364.623	14811.751	11853.9746	11838.8604	11453.7793	11443.8125	11662.125	11674.3271	11975.0957	13411.1562	10544.2676	12321.6172	11747.71	11647.7793	13409.0918	12803.335	10598.0449	13003.0479	11625.7002	12213.4102	12384.4873	11585.4424	12163.4912	11916.7158	13349.3027	13238.5	11846.3867	11533.1055	10799.0713	12877.3789	11967.1748	12595.7803	12753.8271	13834.125	13389.0781	10860.4561	12558.4307	11094.6191	12554.6436	10978.623	10733.1035	11933.3975	11367.8213	12191.3799	10912.9229	11826.3594	12084.5293	10859.7051	13896.8145	12268.6738	11400.376	11460.6836	14403.8545	10942.2139	13006.1807	11308.2686	13091.6982	11484.9199	12080.835	12682.0947	12319.4336	10912.9854	14086.46	12869.9658	10720.3711	10905.8662	12785.9365	13880.9316	12447.4033	13226.21	11871.2314	13849.3574	11025.6621	11873.0957	13855.4346	11396.0195	10629.0684	11298.4551	12834.2764	11482.9482	11666.3359	12047.0908	11246.5596	13149.2549	14324.7783	13407.7393	12477.332	12240.1982	12199.1895	14107.4082	11166.3164	12686.2109	11851.4561	10910.2178	12761.4424	13282.5762	11046.0059	13077.002	10080.873	11854.6094	12670.4336	13964.4922	11136.5342	13343.9189	12018.6445	11952.0723	12419.709	13115.6689	11718.2129	10757.7686	11680.8672	12355.9502	11282.2158	11657.71	11462.1914	12948.4238	12134.3047	10950.3652	13367.9395	12312.4111	11883.4922	14204.0273	11773.125	11826.5146	13009.8203	11901.8535	11609.8037	12020.3516	12173.4775	13319.124	12582.3906	11260.9268	9675.5303	10775.6865	11670.8203	17359.4746	13561.124	10125.6396	10967.6055	11704.5996	11646.8867	11374.3164	10667.8711	11929.2168	13294.1572	12523.542	12980.1572	10469.2236	12281.625	11822.3896	12064.3799	12158.2773	12829.4072	12002.6064	11838.3955	12664.8457	11432.8945	14575.6846	11961.8242	10639.5264	11103.9902	10759.7422	11139.2305	10364.0225	12334.001	10823.5957	10846.8193	10534.498	11761.8828	11843.4746	11969.0693	11711.7402	10864.9639	12519.293	11495.3291	11582.1475	12886.1621	12066.1504	12480.3428	13437.9424	12937.7012	10746.0244	13335.5938	10702.3242	13851.3516	11716.3359	11302.7812	12508.3994	11590.2852
0.6671	14075.9834	12570.9756	15292.3906	12186.5703	13458.5361	12885.1357	11968.917	13878.8877	11692.7881	13331.6367	11232.7646	12695.2744	12685.8965	12603.9014	12013.8418	11443.2422	12243.125	13313.7295	12222.8916	12005.3242	12614.1836	13080.2129	13214.2441	13414.0586	15347.8037	12548.9023	12410.5459	12184.0273	12953.5586	15379.0459	13866.668	12152.2451	12033.5674	12415.625	11852.127	11594.5361	11861.3389	11546.0908	12242.9473	14833.5166	10950.3604	11630.5332	11963.3213	11014.2051	11969.9102	11725.4297	12549.8945	13470.7363	10609.2148	12674.1475	12722.416	11290.8926	13920.9248	13083.0684	10788.7051	12546.5977	11286.3203	12830.4609	11968.874	11422.4609	12257.7812	12957.2773	13368.4561	14565.4941	11588.1221	12412.041	10563.9824	11491.374	11793.1758	11964.124	12978.5078	13429.7314	13362.9326	11458.2529	13044.167	11401.9834	12229.3154	11482.9092	11273.5898	12736.001	12599.5098	12124.4863	10369.6953	12870.6338	12116.8271	11334.4873	13615.0176	12793.9277	11451.9072	11861.085	15118.208	11088.4961	13739.3252	12453.7051	13303.8945	11630.75	11907.3613	12646.5908	11590.3945	10713.208	13450.6699	12735.624	10617.5176	10640.4756	13104.5605	13795.1611	11891.2998	13840.1348	11830.1123	15384.6113	11259.6699	11304.6465	14486.2158	10476.6055	10672.7715	10757.5801	13118.9199	11624.4463	12769.6025	12596.6543	11746.7051	13665.8682	15876.4717	13615.21	13094.1074	12079.1797	13841.209	15323.8506	11349.3574	13371.8877	11863.5176	10899.4277	13290.9902	13384.8174	11516.1846	14281.6367	10329.2588	12002.5156	13727.2715	13900.3828	11082.7871	12507.0762	11959.0859	11667.7539	13064.2979	13068.4053	11417.3369	11510.9453	11883.4453	12378.7773	12672.4062	10457.2471	12359.5527	13751.2246	12668.1416	10929.0928	14044.0029	12905.5469	12261.2109	13712.4951	11561.2305	11337.0371	12862.9395	12523.0156	11368.833	11982.8818	12213.96	13143.7725	12546.9365	11039.8564	10419.5391	10282.5713	12065.8027	16164.2607	14147.8633	10629.0176	11738.1143	12023.6758	12533.8643	11196.373	10865.2119	11674.4844	13788.2539	13093.1504	12974.8125	10814.957	13029.665	12171.4102	11821.9951	12773.6074	13912.0566	12026.8535	11588.1611	12517.1074	11847.4258	16817.0312	12410.9258	11227.1377	10959.9814	10707.0732	11305.9561	11001.5791	12611.7363	11211.2197	10735.626	11099.959	12385.252	12070.1465	13109.9258	12065.6738	11128.1816	13611.4111	11487.1494	11442.1016	13684.2178	12163.585	12432.877	13854.8789	12075.7236	11508.7305	13067.3516	10828.3662	14300.1182	12051.0225	11619.0117	11721.8223	11531.7158
0.8005	14303.7207	13076.2998	15656.5518	12998.0811	13686.3818	12663.7744	12766.1289	15093.0303	11990.3223	13281.4766	11659.7676	14906.7734	13691.9141	13187.3506	12241.1641	11012.7109	13041.3467	13167.3701	12169.1953	12658.6992	13249.7881	13562.1074	14210.6982	13439.0859	13691.8955	13186.3369	12372.7852	12128.0508	13304.5928	15434.1836	15861.623	12218.5176	12133.4199	12871.4717	11842.3291	10906.9727	12184.7998	11438.0527	11690.0654	15969.8311	11038.2666	12014.3916	11156.8281	11744.2461	10974.3818	11591.6064	13898.2705	13828.8584	10576.9668	12666.9941	12787.3096	10929.4717	14856.6611	13054.5703	10807.3418	13669.4004	11811.5801	13249.707	11887.9727	11740.2012	12628.7725	12920.3516	13797.9287	15549.9736	12679.6201	12725.1328	10836.2842	11361.1328	12250.6387	11946.3594	12939.2686	14023.6406	14180.7383	11461.8955	13714.7822	11717.4121	12737.0986	10743.415	11708.0586	12145.3438	12758.2832	12296.6689	10702.6797	13147.1885	12612.3281	11478.5469	14575.6699	14200.3262	12220.2305	11722.7412	14712.0664	10664.4297	13590.7744	13753.96	13358.6475	11639.2207	12660.1445	12984.5605	11938.5986	10769.8281	14138.0361	13872.6045	11198.4014	11053.8174	12895.8828	14786.9717	12478.833	14104.4922	12811.0674	17265.584	12067.0195	12475.8984	15650.1221	10893.6973	11123.9365	11174.3711	12378.6914	11803.458	14622.417	12731.3262	12060.2939	13469.4355	15980.7969	12801.6074	13404.1641	12823.2969	14207.2354	15545.1455	11529.9346	13873.8945	11692.5391	11140.3115	12650.5293	14601.6924	11362.1807	14426.7256	10788.1709	12473.1025	14567.9473	13108.1953	11160.4629	13254.2734	12238.4834	12221.2012	15322.2383	13566.9111	11392.2822	12254.291	11941.7686	12941.7148	12583.4355	10996.5566	13000.6348	13763.7969	12729.168	10978.4609	13195.7607	12789.1748	12115.9619	13108.5957	11672.9951	11829.416	14692.0947	13468.0293	11392.0518	11799.0439	12447.4756	13812.1455	13036.0195	11017.1826	11369.6162	10349.8936	12659.4502	15968.4043	13785.0615	11107.2295	12106.4453	12420.8223	14432.2412	11769.5449	11210.0186	11668.04	16019.6924	14923.9512	12286.1523	11148.3242	13136.0332	13197.2959	11487.5459	13967.2061	15866.6094	12152.9668	11993.3438	12922.7783	11499.2305	16135.3623	11514.0352	11872.6953	11313.0811	10822.2383	11211.8613	11496.875	13357.9414	11413.9268	11135.6318	11453.2168	12643.1465	12427.2979	12479.5215	12651.9678	11716.5586	16126.5801	11909.9453	11355.5527	13697.5205	12865.1592	12403.0596	13696.1729	12195.1699	11554.5244	14989.5312	11627.8398	14170.9883	13088.9043	12007.2256	12295.8418	11493.0254
