x	Y_20180212_14590_13_1g
0	40474.141
0.1334	41183.84
0.2668	43330.625
0.4003	40726.09
0.5337	42147.141
0.6671	44341.543
0.8005	42430.176
0.934	41470.215
1.0674	43163.504
1.2008	43085.422
1.3342	44461.953
1.4676	43985.082
1.6011	45232.484
1.7345	52292.133
1.8679	73879.609
2.0013	111663.336
2.1348	126681.102
2.2682	90656.984
2.4016	59804.293
2.535	50104.809
2.6684	46245.375
2.8019	47061.711
2.9353	NaN
