x	Y_20181208_15100_16_3g
0	30529.9355
0.1334	29444.1016
0.2668	29240.625
0.4003	30954.7773
0.5337	29852.2324
0.6671	29080.4395
0.8005	29474.248
0.934	30938.7227
1.0674	30547.0664
1.2008	33407.3984
1.3342	35541.6523
1.4676	41734.082
1.6011	51987.8242
1.7345	61319.0234
1.8679	56748.5742
2.0013	43935.3086
2.1347	37713.1875
2.2682	35380.1055
2.4016	NaN
2.535	NaN
2.6684	NaN
2.8019	NaN
2.9353	NaN
3.0687	NaN
3.2021	NaN
3.3355	NaN
3.469	NaN
3.6024	NaN
3.7358	NaN
3.8692	NaN
4.0027	NaN
