X,Y
0.00000,16690.145
0.13342,17684.393
0.26684,19497.008
0.40027,21973.721
0.53369,21042.252
0.66711,17850.375
0.80053,16953.670
0.93395,16289.566
1.06737,16380.808
1.20080,16203.730
1.33422,15900.384
1.46764,16066.982
1.60106,15715.850
1.73448,15656.959
1.86791,16287.427
2.00133,17055.469
2.13475,18710.871
2.26817,19479.738
2.40159,20572.662
2.53502,19560.326
2.66844,18335.072
2.80186,18893.594
2.93528,17457.287
3.06870,17329.393
3.20212,17974.379
3.33555,17740.322
3.46897,17110.830
3.60239,15798.325
3.73581,15870.694
3.86923,15974.672
4.00266,15448.906
