X,Y
0.00000,14956.752
0.13342,14071.032
0.26684,14081.765
0.40027,18163.213
0.53369,20338.164
0.66711,19380.479
0.80053,17069.271
0.93395,17852.684
1.06737,18216.830
1.20080,17250.023
1.33422,16443.746
1.46764,16787.406
1.60106,17524.305
1.73448,18664.766
1.86791,17949.234
2.00133,16782.738
2.13475,15537.553
2.26817,14336.984
2.40159,13848.010
2.53502,12939.066
