X,Y
0.00000,36922.477
0.13342,34871.594
0.26684,35250.160
0.40027,35082.051
0.53369,34200.039
0.66711,34429.656
0.80053,35775.910
0.93395,37856.000
1.06737,38056.934
1.20080,37910.699
1.33422,36660.336
1.46764,38404.148
1.60106,37744.996
1.73448,37273.324
1.86791,36640.367
2.00133,35873.566
2.13475,35207.480
2.26817,35625.914
2.40159,35823.887
2.53502,37272.086
2.66844,35186.695
2.80186,34493.570
2.93528,36018.871
3.06870,36642.066
3.20212,38118.961
3.33555,39472.117
3.46897,44400.832
3.60239,52236.676
3.73581,88164.727
3.86923,148443.953
4.00266,167028.766
4.13608,119355.836
4.26950,69920.336
4.40292,50334.879
4.53634,42948.422
