X,Y
0.00000,36999.809
0.13342,38768.141
0.26684,39552.910
0.40027,37730.250
0.53369,38881.816
0.66711,40043.020
0.80053,40476.656
0.93395,39718.121
1.06737,38519.801
1.20080,38341.168
1.33422,37345.617
1.46764,38018.762
1.60106,38359.062
1.73448,39336.855
1.86791,40955.789
2.00133,37915.023
2.13475,38082.227
2.26817,38254.738
2.40159,37851.012
2.53502,38298.250
2.66844,38622.855
2.80186,39172.129
2.93528,37706.996
3.06870,39122.262
3.20212,39471.051
3.33555,38918.793
3.46897,39318.336
3.60239,38199.211
3.73581,38271.629
3.86923,37078.059
4.00266,37743.594
4.13608,38589.895
4.26950,38853.355
4.40292,41005.734
4.53634,47658.645
4.66976,67130.906
4.80319,101405.680
4.93661,115585.766
5.07003,88950.383
5.20345,58424.863
