X,Y
0.00000,13613.183
0.13342,14670.212
0.26684,17400.777
0.40027,23726.959
0.53369,38026.922
0.66711,46876.590
0.80053,41145.340
0.93395,33443.777
1.06737,26798.135
1.20080,24837.062
1.33422,24966.025
1.46764,24127.369
1.60106,23520.600
1.73448,23422.850
1.86791,22889.477
2.00133,22308.336
2.13475,24113.342
2.26817,21396.383
2.40159,22187.576
2.53502,20837.486
2.66844,21705.711
2.80186,22631.096
2.93528,23891.785
3.06870,24020.613
3.20212,22560.975
3.33555,21058.438
3.46897,21795.945
3.60239,21356.137
3.73581,21453.896
3.86923,22237.846
4.00266,20640.357
4.13608,21536.545
4.26950,20952.818
4.40292,19632.758
4.53634,18551.355
