X,Y
0.00000,14862.053
0.13342,17266.684
0.26684,21485.861
0.40027,26617.564
0.53369,24836.912
0.66711,19731.195
0.80053,17338.914
0.93395,15701.779
1.06737,14935.215
1.20080,14797.278
1.33422,15116.771
1.46764,15699.240
1.60106,15434.084
1.73448,14802.006
1.86791,14606.633
2.00133,13693.631
2.13475,13763.029
2.26817,14021.778
2.40159,14143.062
2.53502,14533.932
2.66844,13862.922
2.80186,13122.601
2.93528,13232.591
3.06870,13976.438
3.20212,13952.982
3.33555,14082.111
3.46897,13893.915
3.60239,13191.865
3.73581,13035.518
3.86923,14044.867
4.00266,14018.355
