X,Y
0.00000,12824.512
0.13342,13492.771
0.26684,15873.803
0.40027,21741.525
0.53369,27284.572
0.66711,25061.324
0.80053,22384.998
0.93395,20099.568
1.06737,19466.754
1.20080,18938.256
1.33422,19850.582
1.46764,20557.404
1.60106,21646.848
1.73448,21999.514
1.86791,22172.092
2.00133,21108.256
2.13475,19232.438
2.26817,17890.244
2.40159,18430.986
2.53502,17500.869
2.66844,16580.152
2.80186,17312.482
2.93528,18902.836
3.06870,20124.912
3.20212,20599.590
3.33555,19323.553
3.46897,17632.553
3.60239,17246.697
3.73581,16234.172
3.86923,15433.001
