X,Y
0.00000,13042.326
0.13342,14636.238
0.26684,18904.812
0.40027,22940.395
0.53369,24562.785
0.66711,22522.744
0.80053,20813.486
0.93395,19766.557
1.06737,19830.766
1.20080,19315.766
1.33422,19096.705
1.46764,18683.475
1.60106,18456.520
1.73448,19168.617
1.86791,18844.281
2.00133,19466.439
2.13475,20243.291
2.26817,19328.008
2.40159,19379.395
2.53502,20238.537
2.66844,19047.377
2.80186,17586.533
2.93528,15271.091
3.06870,14471.051
3.20212,15227.352
3.33555,15584.076
3.46897,17659.260
3.60239,16853.383
3.73581,16631.773
3.86923,17317.865
