X,Y
0.00000,14896.636
0.13342,16096.877
0.26684,17085.406
0.40027,21296.783
0.53369,33223.180
0.66711,42859.684
0.80053,42579.824
0.93395,39114.359
1.06737,34395.586
1.20080,29747.115
1.33422,27297.258
1.46764,26754.688
1.60106,27046.418
1.73448,26114.129
1.86791,24405.164
2.00133,21917.879
2.13475,18707.436
2.26817,17767.031
2.40159,17695.379
2.53502,16502.416
2.66844,15710.058
2.80186,15653.065
2.93528,16100.172
3.06870,16131.665
3.20212,17200.418
3.33555,19379.953
3.46897,21599.018
3.60239,20825.188
3.73581,20734.350
