X,Y
0.00000,37013.258
0.13342,37112.633
0.26684,36714.133
0.40027,36006.168
0.53369,37430.910
0.66711,37985.746
0.80053,37159.836
0.93395,36345.113
1.06737,35664.211
1.20080,34878.215
1.33422,35099.383
1.46764,35709.355
1.60106,36709.242
1.73448,36794.316
1.86791,37140.051
2.00133,36785.336
2.13475,37535.207
2.26817,38445.559
2.40159,41477.602
2.53502,46727.961
2.66844,62652.574
2.80186,100790.758
2.93528,146117.406
3.06870,145332.375
3.20212,97817.297
3.33555,60489.695
3.46897,47531.109
3.60239,43137.328
