X,Y
0.00000,15788.651
0.13342,16247.603
0.26684,19288.057
0.40027,22890.812
0.53369,33890.727
0.66711,42698.406
0.80053,40273.156
0.93395,35171.305
1.06737,27957.186
1.20080,24493.836
1.33422,23334.688
1.46764,20292.320
1.60106,19371.111
1.73448,19150.277
1.86791,19518.393
2.00133,20456.160
2.13475,21068.225
2.26817,22423.674
2.40159,23294.889
2.53502,22203.955
2.66844,21897.844
2.80186,23208.670
2.93528,23610.107
3.06870,21958.371
3.20212,20844.893
3.33555,18067.744
3.46897,16015.729
3.60239,14889.633
3.73581,14981.545
3.86923,15629.606
4.00266,14689.320
4.13608,14677.685
