X,Y
0.00000,39365.121
0.13342,37014.680
0.26684,36861.340
0.40027,39008.156
0.53369,39668.336
0.66711,39828.137
0.80053,39482.840
0.93395,41281.320
1.06737,42532.422
1.20080,38809.707
1.33422,40019.242
1.46764,40735.285
1.60106,39952.809
1.73448,38742.242
1.86791,40016.887
2.00133,39919.613
2.13475,40062.883
2.26817,40632.320
2.40159,43186.336
2.53502,45252.828
2.66844,47340.000
2.80186,54989.371
2.93528,73814.352
3.06870,118256.312
3.20212,159638.547
3.33555,145649.844
3.46897,96854.891
3.60239,60943.770
3.73581,49223.949
3.86923,46067.828
