X,Y
0.00000,15236.663
0.13342,15627.271
0.26684,16963.283
0.40027,21106.361
0.53369,29169.418
0.66711,34690.469
0.80053,30998.598
0.93395,23260.975
1.06737,19232.807
1.20080,17807.736
1.33422,19044.652
1.46764,19536.584
1.60106,20442.303
1.73448,22012.414
1.86791,22597.865
2.00133,21425.373
2.13475,21450.225
2.26817,22244.496
2.40159,21414.709
2.53502,21378.191
2.66844,19550.867
2.80186,18710.822
2.93528,19183.387
3.06870,17993.953
3.20212,15418.728
3.33555,14060.149
3.46897,14028.242
3.60239,13792.749
