X,Y
0.00000,38474.383
0.13342,38181.699
0.26684,39045.234
0.40027,40082.332
0.53369,40812.387
0.66711,38700.434
0.80053,37407.535
0.93395,37421.188
1.06737,39248.094
1.20080,37475.145
1.33422,36751.457
1.46764,37940.766
1.60106,38238.020
1.73448,38792.574
1.86791,37160.605
2.00133,37487.594
2.13475,36629.805
2.26817,36195.367
2.40159,37384.906
2.53502,38293.449
2.66844,37361.457
2.80186,39946.242
2.93528,41906.633
3.06870,49934.754
3.20212,65906.977
3.33555,86935.078
3.46897,87155.758
3.60239,64577.051
3.73581,50128.023
3.86923,42642.828
4.00266,40985.055
