X,Y
0.00000,35481.000
0.13342,34813.605
0.26684,37559.152
0.40027,37522.172
0.53369,36849.141
0.66711,37391.496
0.80053,35803.871
0.93395,37165.938
1.06737,37329.184
1.20080,36247.848
1.33422,36821.938
1.46764,36325.164
1.60106,38402.270
1.73448,37241.477
1.86791,38089.613
2.00133,37077.066
2.13475,37369.516
2.26817,36454.500
2.40159,35785.320
2.53502,36162.312
2.66844,36534.285
2.80186,36529.852
2.93528,37740.969
3.06870,35902.910
3.20212,37185.285
3.33555,40032.867
3.46897,43035.836
3.60239,49776.719
3.73581,65264.000
3.86923,85201.906
4.00266,75420.641
4.13608,56867.496
4.26950,45307.391
4.40292,42973.035
