X,Y
0.00000,12433.726
0.13342,13425.400
0.26684,15450.295
0.40027,19357.648
0.53369,21387.832
0.66711,18031.096
0.80053,16285.277
0.93395,15074.450
1.06737,14725.670
1.20080,13911.749
1.33422,13722.711
1.46764,13166.945
1.60106,12679.322
1.73448,12785.552
1.86791,13692.270
2.00133,14186.305
2.13475,14962.765
2.26817,15928.030
2.40159,15718.143
2.53502,15414.792
2.66844,15138.147
2.80186,13900.299
2.93528,13106.279
3.06870,12892.220
3.20212,13267.714
3.33555,12869.869
3.46897,13303.063
3.60239,12141.742
3.73581,11952.040
