X,Y
0.00000,40372.656
0.13342,40178.242
0.26684,40636.465
0.40027,41174.441
0.53369,39539.426
0.66711,38754.973
0.80053,39488.387
0.93395,39394.961
1.06737,40315.711
1.20080,39176.863
1.33422,38858.512
1.46764,39208.070
1.60106,38517.496
1.73448,38747.969
1.86791,39677.453
2.00133,40466.805
2.13475,39749.844
2.26817,40834.992
2.40159,41676.832
2.53502,43245.066
2.66844,41507.793
2.80186,46362.547
2.93528,53967.023
3.06870,76901.172
3.20212,103018.039
3.33555,95015.625
3.46897,74254.641
3.60239,59452.012
3.73581,51583.473
3.86923,46047.000
