X,Y
0.00000,11958.735
0.13342,14120.215
0.26684,17391.951
0.40027,17155.963
0.53369,15332.385
0.66711,13865.980
0.80053,13443.693
0.93395,13279.393
1.06737,13411.128
1.20080,13896.745
1.33422,13645.827
1.46764,13716.716
1.60106,13908.274
1.73448,13239.109
1.86791,13482.305
2.00133,15078.462
2.13475,14510.585
2.26817,15304.509
2.40159,15421.456
2.53502,15781.063
2.66844,14724.137
2.80186,13830.580
2.93528,13190.182
3.06870,13649.099
3.20212,13780.362
3.33555,13156.359
3.46897,12857.540
3.60239,13077.574
3.73581,13593.124
3.86923,12740.738
