X,Y
0.00000,14515.773
0.13342,17758.496
0.26684,25584.191
0.40027,34825.258
0.53369,35319.070
0.66711,27795.291
0.80053,21762.656
0.93395,19553.109
1.06737,18619.105
1.20080,16887.955
1.33422,16938.234
1.46764,16776.805
1.60106,16084.314
1.73448,17693.066
1.86791,18051.996
2.00133,18442.188
2.13475,17821.080
2.26817,15859.473
2.40159,15932.736
2.53502,17160.072
2.66844,19025.959
2.80186,21675.070
2.93528,22456.074
3.06870,22381.678
3.20212,21181.639
3.33555,20090.189
3.46897,19273.877
3.60239,18543.096
3.73581,18606.326
3.86923,17963.803
4.00266,18002.996
4.13608,19848.225
4.26950,20791.941
4.40292,22672.266
4.53634,21827.471
4.66976,19288.020
4.80319,19654.512
4.93661,20086.508
5.07003,20624.156
5.20345,21363.771
5.33687,20711.369
5.47030,21115.711
5.60372,19506.635
5.73714,17294.461
5.87056,15604.381
