X,Y
0.00000,17655.604
0.13342,17222.857
0.26684,19133.689
0.40027,27340.457
0.53369,37844.211
0.66711,39668.730
0.80053,33718.609
0.93395,28233.088
1.06737,24810.262
1.20080,22212.973
1.33422,20372.275
1.46764,19781.768
1.60106,18884.459
1.73448,17868.232
1.86791,19218.410
2.00133,19221.896
2.13475,18141.945
2.26817,17834.678
2.40159,18591.805
2.53502,19676.629
2.66844,18566.596
2.80186,17333.879
2.93528,16585.199
3.06870,14855.372
3.20212,13765.025
3.33555,13909.489
3.46897,14257.239
3.60239,13936.472
3.73581,14999.439
3.86923,16154.763
4.00266,16205.493
