X,Y
0.00000,39588.199
0.13342,41116.715
0.26684,41461.312
0.40027,41067.215
0.53369,42904.332
0.66711,43384.535
0.80053,43646.777
0.93395,43560.102
1.06737,41588.406
1.20080,39767.602
1.33422,39570.637
1.46764,40445.562
1.60106,40974.816
1.73448,41928.469
1.86791,41318.316
2.00133,40895.219
2.13475,41343.633
2.26817,41371.379
2.40159,40442.926
2.53502,40009.797
2.66844,41180.098
2.80186,42554.406
2.93528,46843.316
3.06870,61728.301
3.20212,93434.664
3.33555,112577.406
3.46897,90042.938
3.60239,61288.980
3.73581,48640.508
3.86923,43790.039
4.00266,43004.469
4.13608,43593.133
