X,Y
0.00000,40038.867
0.13342,39637.562
0.26684,40609.871
0.40027,39419.848
0.53369,41213.453
0.66711,41635.109
0.80053,41479.879
0.93395,41333.387
1.06737,42122.277
1.20080,42052.328
1.33422,42153.902
1.46764,40897.547
1.60106,40632.953
1.73448,39832.824
1.86791,38621.340
2.00133,39992.793
2.13475,38061.137
2.26817,37783.309
2.40159,37070.941
2.53502,40285.500
2.66844,37589.820
2.80186,38541.406
2.93528,37735.137
3.06870,36791.293
3.20212,38123.426
3.33555,38155.023
3.46897,38958.820
3.60239,38695.914
3.73581,39300.055
3.86923,40731.723
4.00266,40781.117
4.13608,45421.715
4.26950,56235.000
4.40292,77164.430
4.53634,92939.359
4.66976,87394.703
4.80319,63400.078
4.93661,49292.414
5.07003,44003.539
