X,Y
0.00000,18282.381
0.13342,22864.322
0.26684,32561.018
0.40027,38619.793
0.53369,34986.660
0.66711,30879.027
0.80053,27527.115
0.93395,24416.684
1.06737,23472.510
1.20080,21695.102
1.33422,23145.027
1.46764,24053.582
1.60106,24198.891
1.73448,22294.350
1.86791,20517.695
2.00133,21140.633
2.13475,19361.924
2.26817,19434.277
2.40159,19520.615
2.53502,21013.451
2.66844,23708.459
2.80186,25533.188
2.93528,22970.922
3.06870,20973.330
3.20212,20213.230
3.33555,19287.994
3.46897,16659.033
3.60239,15564.279
3.73581,15692.357
3.86923,15391.953
4.00266,16373.828
4.13608,15385.404
4.26950,15697.805
4.40292,16373.346
4.53634,17510.230
4.66976,16503.029
4.80319,15609.754
4.93661,15369.131
5.07003,14583.999
