X,Y
0.00000,40082.059
0.13342,38828.801
0.26684,38138.270
0.40027,39603.664
0.53369,38744.430
0.66711,38897.777
0.80053,38462.707
0.93395,40096.227
1.06737,38929.527
1.20080,37767.594
1.33422,38608.230
1.46764,38816.613
1.60106,39197.363
1.73448,39648.320
1.86791,38745.391
2.00133,38779.746
2.13475,39797.801
2.26817,39463.246
2.40159,40167.211
2.53502,39329.602
2.66844,38410.992
2.80186,38665.723
2.93528,37502.496
3.06870,38172.746
3.20212,38295.207
3.33555,38487.902
3.46897,39280.512
3.60239,39083.469
3.73581,38330.629
3.86923,36544.648
4.00266,37039.211
4.13608,39693.711
4.26950,37268.078
4.40292,37684.879
4.53634,38324.121
4.66976,39588.199
4.80319,42636.031
4.93661,53602.012
5.07003,75823.961
5.20345,121016.719
5.33687,161148.609
5.47030,138636.203
5.60372,88929.789
5.73714,58974.961
5.87056,46138.531
