X,Y
0.00000,12322.748
0.13342,13315.067
0.26684,18578.955
0.40027,27794.834
0.53369,32525.393
0.66711,28211.475
0.80053,22401.926
0.93395,20855.688
1.06737,20262.189
1.20080,20479.852
1.33422,21787.568
1.46764,23605.426
1.60106,24457.637
1.73448,25460.408
1.86791,22124.180
2.00133,18960.506
2.13475,18989.457
2.26817,17958.486
2.40159,16748.857
2.53502,14797.777
2.66844,14191.767
2.80186,14362.691
2.93528,14900.013
3.06870,15537.423
3.20212,16429.678
3.33555,17163.777
3.46897,16594.086
3.60239,17132.389
3.73581,17291.291
3.86923,17287.102
4.00266,16403.350
4.13608,16949.006
4.26950,16642.930
4.40292,17713.574
4.53634,18242.527
