X,Y
0.00000,15482.175
0.13342,17294.512
0.26684,21417.689
0.40027,24741.871
0.53369,24181.023
0.66711,22792.668
0.80053,22779.014
0.93395,23788.924
1.06737,23867.361
1.20080,22584.029
1.33422,21741.084
1.46764,21092.686
1.60106,20293.297
1.73448,18778.104
1.86791,19656.955
2.00133,18225.025
2.13475,17582.043
2.26817,17098.957
2.40159,18024.162
2.53502,17033.662
2.66844,17610.684
2.80186,17519.062
2.93528,17147.820
3.06870,16704.350
3.20212,17266.199
3.33555,18138.639
3.46897,19207.965
3.60239,18796.748
3.73581,19486.430
3.86923,19629.297
