X,Y
0.00000,16250.611
0.13342,20850.262
0.26684,28392.805
0.40027,31373.334
0.53369,26906.705
0.66711,23152.354
0.80053,19672.781
0.93395,19080.512
1.06737,18926.891
1.20080,18451.002
1.33422,17029.488
1.46764,17316.830
1.60106,15442.651
1.73448,15891.255
1.86791,17057.500
2.00133,17314.371
2.13475,17314.037
2.26817,17634.229
2.40159,17231.631
2.53502,16864.760
2.66844,17692.842
2.80186,17038.588
2.93528,15555.594
3.06870,15233.751
3.20212,15089.479
3.33555,14457.216
3.46897,15162.033
3.60239,13730.113
3.73581,15033.968
