X,Y
0.00000,33226.820
0.13342,32828.555
0.26684,34353.859
0.40027,35113.898
0.53369,35452.102
0.66711,34568.285
0.80053,33655.156
0.93395,35883.461
1.06737,35923.836
1.20080,35952.949
1.33422,34946.293
1.46764,34476.270
1.60106,34842.719
1.73448,34760.746
1.86791,34525.305
2.00133,35881.828
2.13475,34966.012
2.26817,35156.766
2.40159,35301.148
2.53502,36591.270
2.66844,34413.781
2.80186,35855.023
2.93528,35189.688
3.06870,35835.227
3.20212,36956.953
3.33555,38292.445
3.46897,38549.391
3.60239,42593.672
3.73581,52062.094
3.86923,74380.898
4.00266,98539.219
4.13608,99081.125
4.26950,67856.180
4.40292,50328.379
4.53634,42761.250
