X,Y
0.00000,13025.438
0.13342,14465.533
0.26684,16718.965
0.40027,19603.047
0.53369,22416.131
0.66711,20777.695
0.80053,18652.707
0.93395,20135.910
1.06737,20706.326
1.20080,21225.406
1.33422,21028.555
1.46764,19957.775
1.60106,18989.463
1.73448,18084.088
1.86791,18635.561
2.00133,17665.795
2.13475,16821.504
2.26817,16916.434
2.40159,16423.082
2.53502,15922.688
2.66844,19004.666
2.80186,22801.248
2.93528,26131.492
3.06870,23991.447
3.20212,20717.232
3.33555,18007.230
3.46897,18387.861
3.60239,20162.623
3.73581,21591.664
3.86923,20696.127
