X,Y
0.00000,34649.723
0.13342,34316.918
0.26684,32629.762
0.40027,34237.105
0.53369,33951.914
0.66711,35698.590
0.80053,34080.914
0.93395,34708.434
1.06737,34241.027
1.20080,32399.932
1.33422,32326.328
1.46764,34782.309
1.60106,33080.324
1.73448,32370.037
1.86791,31073.670
2.00133,33816.953
2.13475,34318.148
2.26817,34319.203
2.40159,33069.188
2.53502,33149.531
2.66844,35174.453
2.80186,38276.633
2.93528,45830.941
3.06870,64646.566
3.20212,97011.586
3.33555,95697.312
3.46897,65599.734
3.60239,51454.727
3.73581,50348.055
