X,Y
0.00000,35245.695
0.13342,36092.773
0.26684,36194.848
0.40027,36839.371
0.53369,35296.656
0.66711,34967.344
0.80053,38240.184
0.93395,38220.680
1.06737,36666.301
1.20080,35299.840
1.33422,34949.477
1.46764,35118.758
1.60106,35135.305
1.73448,33965.695
1.86791,36245.980
2.00133,37000.062
2.13475,33192.488
2.26817,33504.488
2.40159,34304.066
2.53502,35305.137
2.66844,35364.574
2.80186,36049.543
2.93528,39550.523
3.06870,45459.047
3.20212,58231.453
3.33555,89830.797
3.46897,115080.680
3.60239,94392.414
3.73581,61487.555
3.86923,47916.898
