X,Y
0.00000,38131.633
0.13342,37604.945
0.26684,39371.098
0.40027,38132.203
0.53369,39418.523
0.66711,38214.453
0.80053,37587.484
0.93395,36904.684
1.06737,37815.504
1.20080,38084.109
1.33422,37191.754
1.46764,36879.543
1.60106,37585.711
1.73448,36772.125
1.86791,37703.363
2.00133,38657.980
2.13475,37801.773
2.26817,36943.934
2.40159,38223.578
2.53502,39470.203
2.66844,42813.105
2.80186,48571.781
2.93528,56079.875
3.06870,58883.621
3.20212,47698.926
3.33555,43510.570
3.46897,40927.379
3.60239,39224.273
