X,Y
0.00000,34430.043
0.13342,34548.664
0.26684,34274.883
0.40027,35763.770
0.53369,37176.906
0.66711,36986.930
0.80053,35519.332
0.93395,35480.047
1.06737,33358.582
1.20080,33340.070
1.33422,35132.070
1.46764,34655.824
1.60106,34123.414
1.73448,33946.543
1.86791,34437.742
2.00133,34964.840
2.13475,32390.807
2.26817,32711.770
2.40159,36023.285
2.53502,36608.648
2.66844,39874.305
2.80186,49119.777
2.93528,71827.422
3.06870,112107.688
3.20212,125021.273
3.33555,88231.602
3.46897,57383.180
3.60239,42869.133
