X,Y
0.00000,16584.787
0.13342,18026.508
0.26684,20981.848
0.40027,29531.902
0.53369,39568.496
0.66711,40909.383
0.80053,34628.105
0.93395,28858.996
1.06737,25959.225
1.20080,25703.182
1.33422,26186.471
1.46764,24386.547
1.60106,22546.758
1.73448,19342.709
1.86791,17501.844
2.00133,18917.969
2.13475,20660.287
2.26817,21774.350
2.40159,24415.969
2.53502,23457.014
2.66844,22697.908
2.80186,22693.279
2.93528,20387.506
3.06870,18766.898
3.20212,18103.584
3.33555,18236.084
3.46897,18065.883
3.60239,18327.732
3.73581,17491.617
3.86923,16512.158
