X,Y
0.00000,13974.540
0.13342,15326.649
0.26684,16989.486
0.40027,22354.520
0.53369,25269.672
0.66711,23720.473
0.80053,20476.883
0.93395,19536.285
1.06737,19373.949
1.20080,18839.979
1.33422,17773.125
1.46764,17809.934
1.60106,17711.072
1.73448,18192.135
1.86791,18341.340
2.00133,18905.055
2.13475,16410.416
2.26817,15905.974
2.40159,16352.735
2.53502,15366.187
2.66844,14816.686
2.80186,15547.949
2.93528,16385.912
3.06870,16942.861
3.20212,16127.453
3.33555,15557.012
3.46897,15736.853
3.60239,16317.795
