X,Y
0.00000,34334.879
0.13342,35386.504
0.26684,36979.070
0.40027,37857.930
0.53369,37912.340
0.66711,38904.934
0.80053,39050.492
0.93395,40061.027
1.06737,40623.367
1.20080,39497.098
1.33422,39664.098
1.46764,37552.430
1.60106,37501.914
1.73448,39101.531
1.86791,36623.469
2.00133,37214.730
2.13475,36702.617
2.26817,37812.352
2.40159,37484.660
2.53502,36650.758
2.66844,36528.508
2.80186,36890.105
2.93528,36161.477
3.06870,37384.930
3.20212,40016.180
3.33555,45679.777
3.46897,57310.133
3.60239,80703.672
3.73581,131960.016
3.86923,171453.328
4.00266,141148.562
4.13608,88179.695
4.26950,53916.926
4.40292,43221.566
4.53634,41007.621
