X,Y
0.00000,37760.629
0.13342,37831.402
0.26684,36750.695
0.40027,36896.820
0.53369,38612.633
0.66711,39080.766
0.80053,38540.344
0.93395,38130.008
1.06737,38415.391
1.20080,38664.945
1.33422,39539.730
1.46764,38900.637
1.60106,39711.148
1.73448,39233.434
1.86791,39129.695
2.00133,39612.391
2.13475,39149.742
2.26817,37997.871
2.40159,38407.512
2.53502,37705.484
2.66844,38274.219
2.80186,39581.863
2.93528,39677.047
3.06870,39054.168
3.20212,39994.852
3.33555,40515.738
3.46897,39978.020
3.60239,45458.039
3.73581,49075.613
3.86923,54043.891
4.00266,67624.875
4.13608,104458.844
4.26950,154509.703
4.40292,141053.031
4.53634,91726.594
4.66976,60883.465
4.80319,46236.422
