X,Y
0.00000,13515.261
0.13342,15387.428
0.26684,18482.488
0.40027,24757.172
0.53369,39043.125
0.66711,49835.746
0.80053,41405.598
0.93395,28164.830
1.06737,22293.588
1.20080,22450.193
1.33422,22441.230
1.46764,22715.090
1.60106,21975.203
1.73448,22454.674
1.86791,23718.617
2.00133,23852.344
2.13475,22465.346
2.26817,20104.459
2.40159,19726.047
2.53502,18497.352
2.66844,17417.609
2.80186,17442.838
2.93528,17282.887
3.06870,18596.328
3.20212,18461.748
3.33555,17431.459
3.46897,16238.519
3.60239,16838.641
3.73581,15960.781
3.86923,15891.722
4.00266,15590.624
4.13608,15760.384
4.26950,16600.594
4.40292,15906.585
4.53634,17025.281
