X,Y
0.00000,12225.367
0.13342,12045.892
0.26684,12554.438
0.40027,14567.896
0.53369,18693.572
0.66711,23114.094
0.80053,26146.889
0.93395,25060.518
1.06737,23865.723
1.20080,21737.904
1.33422,19852.625
1.46764,18979.166
1.60106,18790.783
1.73448,18012.820
1.86791,18318.854
2.00133,19154.965
2.13475,18647.180
2.26817,17140.988
2.40159,17156.863
2.53502,17748.262
2.66844,16675.572
2.80186,15032.234
2.93528,14487.320
3.06870,14813.762
3.20212,15585.771
3.33555,15022.107
3.46897,14286.773
3.60239,13940.379
3.73581,14440.556
3.86923,14231.583
4.00266,13233.788
4.13608,13448.991
4.26950,13687.642
