X,Y
0.00000,12994.413
0.13342,12816.968
0.26684,14485.306
0.40027,17501.230
0.53369,19057.574
0.66711,17831.572
0.80053,17294.789
0.93395,16385.121
1.06737,15671.622
1.20080,15078.219
1.33422,13997.041
1.46764,13875.673
1.60106,14244.223
1.73448,13218.276
1.86791,12711.566
2.00133,13026.738
2.13475,12781.741
2.26817,13657.926
2.40159,15019.730
2.53502,16046.700
2.66844,14994.523
2.80186,15692.518
2.93528,15396.693
