X,Y
0.00000,13987.132
0.13342,15800.921
0.26684,19808.379
0.40027,20282.977
0.53369,19859.143
0.66711,18757.674
0.80053,19001.381
0.93395,19161.635
1.06737,18272.312
1.20080,18589.381
1.33422,20299.953
1.46764,19738.982
1.60106,18698.553
1.73448,19497.799
1.86791,20551.182
2.00133,19458.895
2.13475,18952.646
2.26817,17780.848
2.40159,16333.941
2.53502,16276.369
2.66844,17157.924
2.80186,16741.879
2.93528,16780.400
3.06870,16419.832
3.20212,15608.303
3.33555,15445.818
3.46897,14331.145
3.60239,14501.390
