X,Y
0.00000,35498.641
0.13342,34989.812
0.26684,35398.969
0.40027,34799.539
0.53369,36626.289
0.66711,33619.836
0.80053,36643.605
0.93395,36276.902
1.06737,37035.980
1.20080,35767.551
1.33422,36248.039
1.46764,37339.281
1.60106,36824.719
1.73448,36077.559
1.86791,36137.512
2.00133,35269.180
2.13475,36481.512
2.26817,37340.129
2.40159,36130.391
2.53502,36325.773
2.66844,37423.535
2.80186,38123.875
2.93528,39180.691
3.06870,44830.195
3.20212,60485.656
3.33555,93000.164
3.46897,111159.492
3.60239,89165.250
3.73581,60780.164
3.86923,47047.977
4.00266,40257.098
4.13608,37334.113
