X,Y
0.00000,12383.159
0.13342,13065.995
0.26684,13786.591
0.40027,16637.479
0.53369,21261.551
0.66711,23612.939
0.80053,21305.871
0.93395,19560.227
1.06737,18669.117
1.20080,18670.143
1.33422,19414.012
1.46764,21400.742
1.60106,22973.525
1.73448,22357.252
1.86791,22392.887
2.00133,22862.109
2.13475,22924.725
2.26817,21631.143
2.40159,20201.254
2.53502,19510.969
2.66844,17128.107
2.80186,15059.652
2.93528,14138.799
3.06870,13755.047
3.20212,13473.685
3.33555,12367.760
3.46897,12590.699
3.60239,13021.455
