X,Y
0.00000,12007.658
0.13342,13205.344
0.26684,15321.071
0.40027,18225.281
0.53369,19105.572
0.66711,17697.980
0.80053,16370.179
0.93395,15849.254
1.06737,15054.522
1.20080,14970.433
1.33422,16740.029
1.46764,17282.830
1.60106,18253.072
1.73448,17100.416
1.86791,16343.095
2.00133,15407.640
2.13475,15043.550
2.26817,15256.207
2.40159,15650.093
2.53502,16236.214
2.66844,15557.019
2.80186,16025.713
2.93528,16081.601
3.06870,16880.555
3.20212,17506.799
3.33555,16504.176
3.46897,15274.938
3.60239,14743.305
3.73581,14411.435
3.86923,14704.779
4.00266,13431.055
4.13608,13213.003
4.26950,13079.565
