X,Y
0.00000,37926.711
0.13342,36504.402
0.26684,37571.586
0.40027,39125.977
0.53369,39537.355
0.66711,39417.785
0.80053,39207.926
0.93395,39120.977
1.06737,38629.051
1.20080,36935.570
1.33422,38511.402
1.46764,39788.953
1.60106,40507.121
1.73448,38312.238
1.86791,38395.613
2.00133,39548.754
2.13475,38455.047
2.26817,37610.117
2.40159,37920.066
2.53502,39982.227
2.66844,37877.902
2.80186,37432.500
2.93528,39893.293
3.06870,40120.961
3.20212,40839.605
3.33555,43455.152
3.46897,52513.027
3.60239,74356.391
3.73581,89939.445
3.86923,74657.234
4.00266,53588.707
4.13608,44392.430
4.26950,39950.480
