X,Y
0.00000,13151.463
0.13342,13250.107
0.26684,15827.409
0.40027,16285.100
0.53369,16921.350
0.66711,15919.194
0.80053,14524.014
0.93395,15604.918
1.06737,16757.201
1.20080,17841.170
1.33422,17727.807
1.46764,17593.758
1.60106,16877.248
1.73448,17092.342
1.86791,17701.709
2.00133,18004.381
2.13475,17036.297
2.26817,16841.395
2.40159,17519.363
2.53502,17006.674
2.66844,16264.294
2.80186,16596.486
2.93528,17026.174
3.06870,18362.344
3.20212,18222.350
3.33555,17323.064
3.46897,17293.816
3.60239,16469.088
3.73581,15753.121
3.86923,15666.509
4.00266,14526.504
4.13608,13886.718
4.26950,13304.097
