X,Y
0.00000,34688.688
0.13342,34590.102
0.26684,34334.418
0.40027,34494.652
0.53369,34081.059
0.66711,34756.801
0.80053,35510.652
0.93395,36201.984
1.06737,35156.570
1.20080,35886.531
1.33422,36777.441
1.46764,36413.867
1.60106,36640.043
1.73448,34030.719
1.86791,36360.812
2.00133,35722.129
2.13475,36421.891
2.26817,35720.934
2.40159,34491.918
2.53502,36057.582
2.66844,34116.695
2.80186,34359.684
2.93528,35063.598
3.06870,36360.879
3.20212,34333.723
3.33555,36186.523
3.46897,37338.867
3.60239,40161.523
3.73581,48598.277
3.86923,62781.547
4.00266,62589.324
4.13608,47458.988
4.26950,38742.301
