X,Y
0.00000,34635.422
0.13342,34001.824
0.26684,35306.879
0.40027,35932.312
0.53369,34683.914
0.66711,36655.172
0.80053,35015.461
0.93395,35843.914
1.06737,36293.922
1.20080,37130.020
1.33422,36162.488
1.46764,35722.445
1.60106,38021.625
1.73448,37096.766
1.86791,35451.879
2.00133,36189.203
2.13475,37140.688
2.26817,36839.211
2.40159,38917.297
2.53502,37877.121
2.66844,36705.281
2.80186,37692.594
2.93528,37538.570
3.06870,37527.691
3.20212,38426.934
3.33555,39906.844
3.46897,46251.223
3.60239,55597.105
3.73581,53997.488
3.86923,45139.812
4.00266,39193.746
