X,Y
0.00000,14262.689
0.13342,15605.850
0.26684,18394.016
0.40027,25519.883
0.53369,35680.008
0.66711,40111.156
0.80053,34783.086
0.93395,30349.488
1.06737,28285.811
1.20080,29190.783
1.33422,27672.475
1.46764,24262.785
1.60106,21988.287
1.73448,21512.943
1.86791,21258.434
2.00133,22297.742
2.13475,25538.051
2.26817,25549.090
2.40159,24956.660
2.53502,24657.529
2.66844,24576.998
2.80186,22683.266
2.93528,19940.500
3.06870,18534.635
3.20212,18307.088
3.33555,17319.492
3.46897,18827.873
3.60239,19254.850
3.73581,18417.842
3.86923,16781.061
4.00266,15760.177
4.13608,15204.305
4.26950,13750.660
